# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
950, 1.000000, 737, 58, 118, 2586.000000, 1.783286, 0.672886, 1.043319, 0.012742
950, 1.000000, 737, 58, 118, 2586.000000, 1.738624, 0.661873, 1.011036, 0.012438
950, 1.000000, 737, 58, 118, 2586.000000, 1.755953, 0.658027, 1.032694, 0.012077
950, 1.000000, 737, 58, 118, 2586.000000, 1.738015, 0.674804, 0.998080, 0.012175
950, 1.000000, 737, 58, 118, 2586.000000, 1.754381, 0.674100, 1.013420, 0.012296
950, 1.000000, 737, 58, 118, 2586.000000, 1.782912, 0.669675, 1.046974, 0.012500
950, 1.000000, 737, 58, 118, 2586.000000, 1.790288, 0.672468, 1.050666, 0.012444
950, 1.000000, 737, 58, 118, 2586.000000, 1.781154, 0.666220, 1.043910, 0.012338
950, 1.000000, 737, 58, 118, 2586.000000, 1.774580, 0.673120, 1.034108, 0.012178
950, 1.000000, 737, 58, 118, 2586.000000, 1.764593, 0.669332, 1.024408, 0.012391
950, 1.000000, 737, 58, 118, 2586.000000, 1.751098, 0.672220, 1.008615, 0.012097
950, 1.000000, 737, 58, 118, 2586.000000, 1.764029, 0.670233, 1.027328, 0.012360
950, 1.000000, 737, 58, 118, 2586.000000, 1.780164, 0.672789, 1.041221, 0.012291
950, 1.000000, 737, 58, 118, 2586.000000, 1.772055, 0.669537, 1.036512, 0.011962
950, 1.000000, 737, 58, 118, 2586.000000, 1.828553, 0.719136, 1.042711, 0.012853
950, 1.000000, 737, 58, 118, 2586.000000, 1.753893, 0.667829, 1.019207, 0.012596
950, 1.000000, 737, 58, 118, 2586.000000, 1.764859, 0.671857, 1.025066, 0.013069
950, 1.000000, 737, 58, 118, 2586.000000, 1.775683, 0.668608, 1.040497, 0.012434
950, 1.000000, 737, 58, 118, 2586.000000, 1.765727, 0.669564, 1.029719, 0.012160
950, 1.000000, 737, 58, 118, 2586.000000, 1.794563, 0.675619, 1.051435, 0.012387
