# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
250, 1.000000, 198, 21, 39, 561.000000, 0.051476, 0.032414, 0.011257, 0.001439
250, 1.000000, 198, 21, 39, 561.000000, 0.050013, 0.031875, 0.011237, 0.001108
250, 1.000000, 198, 21, 39, 561.000000, 0.048609, 0.030353, 0.011037, 0.001257
250, 1.000000, 198, 21, 39, 561.000000, 0.048426, 0.030305, 0.011159, 0.001167
250, 1.000000, 198, 21, 39, 561.000000, 0.047971, 0.029792, 0.011080, 0.001297
250, 1.000000, 198, 21, 39, 561.000000, 0.054810, 0.034557, 0.011682, 0.001679
250, 1.000000, 198, 21, 39, 561.000000, 0.049924, 0.031375, 0.010199, 0.001744
250, 1.000000, 198, 21, 39, 561.000000, 0.047749, 0.030478, 0.010148, 0.001295
250, 1.000000, 198, 21, 39, 561.000000, 0.047587, 0.029938, 0.010677, 0.001221
250, 1.000000, 198, 21, 39, 561.000000, 0.051251, 0.032602, 0.011633, 0.001171
250, 1.000000, 198, 21, 39, 561.000000, 0.047491, 0.029990, 0.010524, 0.001328
250, 1.000000, 198, 21, 39, 561.000000, 0.050527, 0.030521, 0.011778, 0.001722
250, 1.000000, 198, 21, 39, 561.000000, 0.052061, 0.033968, 0.010425, 0.001807
250, 1.000000, 198, 21, 39, 561.000000, 0.047702, 0.030276, 0.010231, 0.001243
250, 1.000000, 198, 21, 39, 561.000000, 0.048769, 0.031193, 0.010364, 0.001221
250, 1.000000, 198, 21, 39, 561.000000, 0.049902, 0.032211, 0.010830, 0.001125
250, 1.000000, 198, 21, 39, 561.000000, 0.047646, 0.030296, 0.010175, 0.001215
250, 1.000000, 198, 21, 39, 561.000000, 0.051709, 0.032058, 0.011226, 0.001742
250, 1.000000, 198, 21, 39, 561.000000, 0.048766, 0.029451, 0.011035, 0.001732
250, 1.000000, 198, 21, 39, 561.000000, 0.049519, 0.032638, 0.009901, 0.001268
