# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
150, 1.000000, 114, 20, 35, 350.000000, 0.024688, 0.014418, 0.005465, 0.001368
150, 1.000000, 114, 20, 35, 350.000000, 0.020405, 0.010150, 0.005580, 0.001346
150, 1.000000, 114, 20, 35, 350.000000, 0.023921, 0.013806, 0.005383, 0.001430
150, 1.000000, 114, 20, 35, 350.000000, 0.022285, 0.011626, 0.005846, 0.001387
150, 1.000000, 114, 20, 35, 350.000000, 0.022253, 0.013096, 0.005298, 0.001030
150, 1.000000, 114, 20, 35, 350.000000, 0.019606, 0.009970, 0.005693, 0.001021
150, 1.000000, 114, 20, 35, 350.000000, 0.020866, 0.011636, 0.005418, 0.000937
150, 1.000000, 114, 20, 35, 350.000000, 0.019114, 0.009924, 0.005406, 0.000968
150, 1.000000, 114, 20, 35, 350.000000, 0.022924, 0.013866, 0.005412, 0.000927
150, 1.000000, 114, 20, 35, 350.000000, 0.019876, 0.010166, 0.005684, 0.001132
150, 1.000000, 114, 20, 35, 350.000000, 0.019196, 0.009792, 0.005689, 0.000953
150, 1.000000, 114, 20, 35, 350.000000, 0.018651, 0.009774, 0.005273, 0.000918
150, 1.000000, 114, 20, 35, 350.000000, 0.018863, 0.010071, 0.005096, 0.000957
150, 1.000000, 114, 20, 35, 350.000000, 0.019518, 0.009781, 0.005881, 0.001039
150, 1.000000, 114, 20, 35, 350.000000, 0.020081, 0.009810, 0.005561, 0.001412
150, 1.000000, 114, 20, 35, 350.000000, 0.020926, 0.010648, 0.005471, 0.001422
150, 1.000000, 114, 20, 35, 350.000000, 0.022314, 0.011561, 0.005491, 0.001017
150, 1.000000, 114, 20, 35, 350.000000, 0.018568, 0.009794, 0.005130, 0.000943
150, 1.000000, 114, 20, 35, 350.000000, 0.019003, 0.010003, 0.005253, 0.000968
150, 1.000000, 114, 20, 35, 350.000000, 0.020303, 0.010515, 0.005263, 0.001086
