# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
550, 1.000000, 487, 34, 64, 1417.000000, 0.345395, 0.244867, 0.074230, 0.003126
550, 1.000000, 487, 34, 64, 1417.000000, 0.349415, 0.247524, 0.075080, 0.003068
550, 1.000000, 487, 34, 64, 1417.000000, 0.341448, 0.241394, 0.073538, 0.003532
550, 1.000000, 487, 34, 64, 1417.000000, 0.347105, 0.247794, 0.072788, 0.003634
550, 1.000000, 487, 34, 64, 1417.000000, 0.354676, 0.249687, 0.076190, 0.003096
550, 1.000000, 487, 34, 64, 1417.000000, 0.373220, 0.270605, 0.074324, 0.003295
550, 1.000000, 487, 34, 64, 1417.000000, 0.345151, 0.243653, 0.075134, 0.003298
550, 1.000000, 487, 34, 64, 1417.000000, 0.353226, 0.248517, 0.078591, 0.003005
550, 1.000000, 487, 34, 64, 1417.000000, 0.347240, 0.245829, 0.075225, 0.002998
550, 1.000000, 487, 34, 64, 1417.000000, 0.352329, 0.247735, 0.075090, 0.003219
550, 1.000000, 487, 34, 64, 1417.000000, 0.343578, 0.241210, 0.073912, 0.003256
550, 1.000000, 487, 34, 64, 1417.000000, 0.348592, 0.243827, 0.075411, 0.003441
550, 1.000000, 487, 34, 64, 1417.000000, 0.349633, 0.247780, 0.075205, 0.003306
550, 1.000000, 487, 34, 64, 1417.000000, 0.347360, 0.244731, 0.075519, 0.003065
550, 1.000000, 487, 34, 64, 1417.000000, 0.347830, 0.247105, 0.073962, 0.003014
550, 1.000000, 487, 34, 64, 1417.000000, 0.344765, 0.243677, 0.074134, 0.003176
550, 1.000000, 487, 34, 64, 1417.000000, 0.340565, 0.241373, 0.073249, 0.002945
550, 1.000000, 487, 34, 64, 1417.000000, 0.344015, 0.243117, 0.074464, 0.003097
550, 1.000000, 487, 34, 64, 1417.000000, 0.344682, 0.242425, 0.073682, 0.003246
550, 1.000000, 487, 34, 64, 1417.000000, 0.346385, 0.241609, 0.076416, 0.003304
