# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
400, 1.000000, 301, 15, 29, 1004.000000, 0.179353, 0.101173, 0.065351, 0.000973
400, 1.000000, 301, 15, 29, 1004.000000, 0.177621, 0.098590, 0.064995, 0.001417
400, 1.000000, 301, 15, 29, 1004.000000, 0.178361, 0.100601, 0.065078, 0.001002
400, 1.000000, 301, 15, 29, 1004.000000, 0.181560, 0.102083, 0.065409, 0.001429
400, 1.000000, 301, 15, 29, 1004.000000, 0.181093, 0.099967, 0.066376, 0.001419
400, 1.000000, 301, 15, 29, 1004.000000, 0.177507, 0.098005, 0.064454, 0.001430
400, 1.000000, 301, 15, 29, 1004.000000, 0.178887, 0.101280, 0.064321, 0.000980
400, 1.000000, 301, 15, 29, 1004.000000, 0.179284, 0.101416, 0.063266, 0.001420
400, 1.000000, 301, 15, 29, 1004.000000, 0.175649, 0.099435, 0.063483, 0.001012
400, 1.000000, 301, 15, 29, 1004.000000, 0.177966, 0.100647, 0.064824, 0.001013
400, 1.000000, 301, 15, 29, 1004.000000, 0.178094, 0.100165, 0.064993, 0.001001
400, 1.000000, 301, 15, 29, 1004.000000, 0.177980, 0.099724, 0.064789, 0.000969
400, 1.000000, 301, 15, 29, 1004.000000, 0.177324, 0.099775, 0.064713, 0.001031
400, 1.000000, 301, 15, 29, 1004.000000, 0.178834, 0.102331, 0.063142, 0.001128
400, 1.000000, 301, 15, 29, 1004.000000, 0.176698, 0.099496, 0.064572, 0.000981
400, 1.000000, 301, 15, 29, 1004.000000, 0.176751, 0.099579, 0.064653, 0.000974
400, 1.000000, 301, 15, 29, 1004.000000, 0.175733, 0.097618, 0.065115, 0.001030
400, 1.000000, 301, 15, 29, 1004.000000, 0.178205, 0.101019, 0.064264, 0.001109
400, 1.000000, 301, 15, 29, 1004.000000, 0.175691, 0.097238, 0.064194, 0.001514
400, 1.000000, 301, 15, 29, 1004.000000, 0.181225, 0.102839, 0.064588, 0.001081
