# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
650, 1.000000, 381, 23, 45, 1719.000000, 0.657708, 0.206675, 0.427196, 0.002550
650, 1.000000, 381, 23, 45, 1719.000000, 0.654640, 0.204459, 0.427072, 0.001871
650, 1.000000, 381, 23, 45, 1719.000000, 0.648877, 0.201638, 0.424932, 0.001909
650, 1.000000, 381, 23, 45, 1719.000000, 0.646769, 0.201895, 0.422615, 0.001886
650, 1.000000, 381, 23, 45, 1719.000000, 0.652708, 0.203444, 0.425725, 0.002086
650, 1.000000, 381, 23, 45, 1719.000000, 0.663941, 0.215947, 0.425081, 0.001968
650, 1.000000, 381, 23, 45, 1719.000000, 0.655701, 0.204699, 0.428841, 0.001935
650, 1.000000, 381, 23, 45, 1719.000000, 0.656647, 0.203135, 0.428241, 0.002000
650, 1.000000, 381, 23, 45, 1719.000000, 0.647003, 0.198792, 0.424615, 0.001919
650, 1.000000, 381, 23, 45, 1719.000000, 0.654335, 0.204376, 0.425721, 0.002898
650, 1.000000, 381, 23, 45, 1719.000000, 0.653771, 0.201718, 0.426492, 0.002374
650, 1.000000, 381, 23, 45, 1719.000000, 0.659180, 0.208025, 0.427661, 0.001922
650, 1.000000, 381, 23, 45, 1719.000000, 0.650934, 0.202471, 0.426075, 0.001882
650, 1.000000, 381, 23, 45, 1719.000000, 0.646823, 0.202277, 0.422236, 0.001889
650, 1.000000, 381, 23, 45, 1719.000000, 0.645187, 0.198569, 0.424205, 0.001910
650, 1.000000, 381, 23, 45, 1719.000000, 0.657542, 0.203487, 0.428406, 0.002199
650, 1.000000, 381, 23, 45, 1719.000000, 0.654512, 0.206598, 0.425134, 0.001936
650, 1.000000, 381, 23, 45, 1719.000000, 0.648919, 0.202012, 0.424000, 0.002200
650, 1.000000, 381, 23, 45, 1719.000000, 0.653486, 0.205700, 0.424751, 0.001918
650, 1.000000, 381, 23, 45, 1719.000000, 0.651603, 0.204473, 0.424735, 0.001897
