# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
900, 1.000000, 660, 35, 69, 2381.000000, 10.358659, 0.617457, 9.692112, 0.003989
900, 1.000000, 660, 35, 69, 2381.000000, 10.480485, 0.625825, 9.804108, 0.003990
900, 1.000000, 660, 35, 69, 2381.000000, 10.366811, 0.627063, 9.690374, 0.003970
900, 1.000000, 660, 35, 69, 2381.000000, 10.489414, 0.624682, 9.814470, 0.004052
900, 1.000000, 660, 35, 69, 2381.000000, 10.379842, 0.617850, 9.712763, 0.004029
900, 1.000000, 660, 35, 69, 2381.000000, 10.423187, 0.620849, 9.749380, 0.004135
900, 1.000000, 660, 35, 69, 2381.000000, 10.406457, 0.621829, 9.735512, 0.004018
900, 1.000000, 660, 35, 69, 2381.000000, 10.463058, 0.622555, 9.787217, 0.004160
900, 1.000000, 660, 35, 69, 2381.000000, 10.685911, 0.620684, 10.012013, 0.004129
900, 1.000000, 660, 35, 69, 2381.000000, 10.618588, 0.623254, 9.945905, 0.003992
900, 1.000000, 660, 35, 69, 2381.000000, 10.523945, 0.624696, 9.848560, 0.003965
900, 1.000000, 660, 35, 69, 2381.000000, 10.562895, 0.626165, 9.886174, 0.004012
900, 1.000000, 660, 35, 69, 2381.000000, 10.744319, 0.614040, 10.081466, 0.003994
900, 1.000000, 660, 35, 69, 2381.000000, 10.712079, 0.625096, 10.036596, 0.003994
900, 1.000000, 660, 35, 69, 2381.000000, 11.017582, 0.619675, 10.348248, 0.003965
900, 1.000000, 660, 35, 69, 2381.000000, 11.003596, 0.623592, 10.329529, 0.004150
900, 1.000000, 660, 35, 69, 2381.000000, 10.830279, 0.613950, 10.166799, 0.003996
900, 1.000000, 660, 35, 69, 2381.000000, 11.170776, 0.619809, 10.501591, 0.003969
900, 1.000000, 660, 35, 69, 2381.000000, 11.201805, 0.630288, 10.522411, 0.003985
900, 1.000000, 660, 35, 69, 2381.000000, 10.815614, 0.619765, 10.146917, 0.003961
