# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
450, 1.000000, 195, 17, 32, 1168.000000, 0.169293, 0.070351, 0.087221, 0.001551
450, 1.000000, 195, 17, 32, 1168.000000, 0.171817, 0.072142, 0.087521, 0.001780
450, 1.000000, 195, 17, 32, 1168.000000, 0.171157, 0.072281, 0.086942, 0.001570
450, 1.000000, 195, 17, 32, 1168.000000, 0.171997, 0.074253, 0.087179, 0.001458
450, 1.000000, 195, 17, 32, 1168.000000, 0.167931, 0.071586, 0.085791, 0.001692
450, 1.000000, 195, 17, 32, 1168.000000, 0.172329, 0.072389, 0.087971, 0.001462
450, 1.000000, 195, 17, 32, 1168.000000, 0.167186, 0.072316, 0.084631, 0.001361
450, 1.000000, 195, 17, 32, 1168.000000, 0.240076, 0.142031, 0.087070, 0.001163
450, 1.000000, 195, 17, 32, 1168.000000, 0.171133, 0.073488, 0.087506, 0.001410
450, 1.000000, 195, 17, 32, 1168.000000, 0.171040, 0.074458, 0.086521, 0.001136
450, 1.000000, 195, 17, 32, 1168.000000, 0.177241, 0.078933, 0.086737, 0.001669
450, 1.000000, 195, 17, 32, 1168.000000, 0.169032, 0.071931, 0.085037, 0.001507
450, 1.000000, 195, 17, 32, 1168.000000, 0.179458, 0.076325, 0.091152, 0.001786
450, 1.000000, 195, 17, 32, 1168.000000, 0.172376, 0.074265, 0.087827, 0.001143
450, 1.000000, 195, 17, 32, 1168.000000, 0.174747, 0.071942, 0.090987, 0.001558
450, 1.000000, 195, 17, 32, 1168.000000, 0.172283, 0.074630, 0.086403, 0.001840
450, 1.000000, 195, 17, 32, 1168.000000, 0.172396, 0.072380, 0.089376, 0.001179
450, 1.000000, 195, 17, 32, 1168.000000, 0.170218, 0.071770, 0.087945, 0.001330
450, 1.000000, 195, 17, 32, 1168.000000, 0.170526, 0.071379, 0.088997, 0.001216
450, 1.000000, 195, 17, 32, 1168.000000, 0.167970, 0.071483, 0.086671, 0.001133
