850, 1.000000, 837, 433, 1553, 2228.000000, 19.268458, 0.666225, 0.078103, 18.434488
850, 1.000000, 837, 433, 1553, 2228.000000, 19.297262, 0.660467, 0.078542, 18.469550
850, 1.000000, 837, 433, 1553, 2228.000000, 19.322553, 0.648411, 0.077468, 18.509440
850, 1.000000, 837, 433, 1553, 2228.000000, 20.075386, 0.644417, 0.077787, 19.264231
850, 1.000000, 837, 433, 1553, 2228.000000, 20.686210, 0.697415, 0.082125, 19.812526
850, 1.000000, 837, 433, 1553, 2228.000000, 22.488508, 0.702625, 0.084758, 21.600981
850, 1.000000, 837, 433, 1553, 2228.000000, 20.631378, 0.662343, 0.077299, 19.792708
850, 1.000000, 837, 433, 1553, 2228.000000, 19.622560, 0.668518, 0.077993, 18.785178
850, 1.000000, 837, 433, 1553, 2228.000000, 19.641946, 0.662050, 0.078477, 18.807524
850, 1.000000, 837, 433, 1553, 2228.000000, 19.836435, 0.664826, 0.080652, 18.994828
850, 1.000000, 837, 433, 1553, 2228.000000, 20.510728, 0.693181, 0.077407, 19.647512
850, 1.000000, 837, 433, 1553, 2228.000000, 20.668781, 0.720547, 0.092468, 19.752900
850, 1.000000, 837, 433, 1553, 2228.000000, 19.887593, 0.687589, 0.084441, 19.012675
850, 1.000000, 837, 433, 1553, 2228.000000, 20.753298, 0.650938, 0.076523, 19.937050
850, 1.000000, 837, 433, 1553, 2228.000000, 20.741432, 0.707293, 0.077770, 19.867213
850, 1.000000, 837, 433, 1553, 2228.000000, 20.917496, 0.680145, 0.085495, 20.053838
850, 1.000000, 837, 433, 1553, 2228.000000, 19.391550, 0.719411, 0.080751, 18.497410
850, 1.000000, 837, 433, 1553, 2228.000000, 19.297180, 0.648129, 0.076329, 18.478746
850, 1.000000, 837, 433, 1553, 2228.000000, 19.277415, 0.653899, 0.076817, 18.457641
850, 1.000000, 837, 433, 1553, 2228.000000, 19.318129, 0.691047, 0.076817, 18.462299
