200, 1.000000, 194, 24, 44, 470.000000, 0.065425, 0.046723, 0.011895, 0.001680
200, 1.000000, 194, 24, 44, 470.000000, 0.063147, 0.043445, 0.011921, 0.001980
200, 1.000000, 194, 24, 44, 470.000000, 0.064820, 0.044067, 0.013065, 0.001986
200, 1.000000, 194, 24, 44, 470.000000, 0.065996, 0.045153, 0.012255, 0.002013
200, 1.000000, 194, 24, 44, 470.000000, 0.071164, 0.049005, 0.013691, 0.001991
200, 1.000000, 194, 24, 44, 470.000000, 0.064388, 0.046880, 0.010688, 0.001275
200, 1.000000, 194, 24, 44, 470.000000, 0.062386, 0.043571, 0.012035, 0.001370
200, 1.000000, 194, 24, 44, 470.000000, 0.061769, 0.042790, 0.011344, 0.001435
200, 1.000000, 194, 24, 44, 470.000000, 0.068781, 0.047271, 0.012493, 0.002028
200, 1.000000, 194, 24, 44, 470.000000, 0.062348, 0.044433, 0.011307, 0.001477
200, 1.000000, 194, 24, 44, 470.000000, 0.063566, 0.043580, 0.012176, 0.001862
200, 1.000000, 194, 24, 44, 470.000000, 0.062332, 0.044600, 0.011231, 0.001342
200, 1.000000, 194, 24, 44, 470.000000, 0.062074, 0.044236, 0.010947, 0.001906
200, 1.000000, 194, 24, 44, 470.000000, 0.062961, 0.046142, 0.010236, 0.001291
200, 1.000000, 194, 24, 44, 470.000000, 0.062345, 0.044646, 0.011093, 0.001292
200, 1.000000, 194, 24, 44, 470.000000, 0.062793, 0.045566, 0.010675, 0.001474
200, 1.000000, 194, 24, 44, 470.000000, 0.063894, 0.045222, 0.011220, 0.001791
200, 1.000000, 194, 24, 44, 470.000000, 0.064866, 0.045034, 0.011803, 0.001996
200, 1.000000, 194, 24, 44, 470.000000, 0.063088, 0.043596, 0.011525, 0.001946
200, 1.000000, 194, 24, 44, 470.000000, 0.062877, 0.044585, 0.011762, 0.001440
