150, 1.000000, 141, 24, 45, 359.000000, 0.032706, 0.021364, 0.005342, 0.002090
150, 1.000000, 141, 24, 45, 359.000000, 0.031196, 0.019895, 0.005182, 0.002045
150, 1.000000, 141, 24, 45, 359.000000, 0.031662, 0.019737, 0.005598, 0.002113
150, 1.000000, 141, 24, 45, 359.000000, 0.031148, 0.019394, 0.005690, 0.002026
150, 1.000000, 141, 24, 45, 359.000000, 0.029969, 0.019119, 0.004971, 0.002073
150, 1.000000, 141, 24, 45, 359.000000, 0.029634, 0.019741, 0.005080, 0.001589
150, 1.000000, 141, 24, 45, 359.000000, 0.029666, 0.019089, 0.004683, 0.002004
150, 1.000000, 141, 24, 45, 359.000000, 0.030133, 0.019905, 0.004807, 0.001474
150, 1.000000, 141, 24, 45, 359.000000, 0.027649, 0.018374, 0.004150, 0.001398
150, 1.000000, 141, 24, 45, 359.000000, 0.031271, 0.020249, 0.005410, 0.001748
150, 1.000000, 141, 24, 45, 359.000000, 0.030808, 0.019565, 0.006226, 0.001403
150, 1.000000, 141, 24, 45, 359.000000, 0.031406, 0.020645, 0.004717, 0.001382
150, 1.000000, 141, 24, 45, 359.000000, 0.029564, 0.019600, 0.004389, 0.001400
150, 1.000000, 141, 24, 45, 359.000000, 0.030223, 0.019268, 0.005700, 0.001405
150, 1.000000, 141, 24, 45, 359.000000, 0.032011, 0.019852, 0.005420, 0.002060
150, 1.000000, 141, 24, 45, 359.000000, 0.030257, 0.020394, 0.004771, 0.001277
150, 1.000000, 141, 24, 45, 359.000000, 0.032262, 0.021363, 0.005703, 0.001600
150, 1.000000, 141, 24, 45, 359.000000, 0.031734, 0.021077, 0.005396, 0.001358
150, 1.000000, 141, 24, 45, 359.000000, 0.030547, 0.020529, 0.005085, 0.001464
150, 1.000000, 141, 24, 45, 359.000000, 0.029730, 0.018848, 0.005706, 0.001394
