300, 1.000000, 254, 24, 46, 763.000000, 0.156339, 0.072889, 0.071593, 0.001673
300, 1.000000, 254, 24, 46, 763.000000, 0.161919, 0.073667, 0.075217, 0.002459
300, 1.000000, 254, 24, 46, 763.000000, 0.159716, 0.071350, 0.076620, 0.002343
300, 1.000000, 254, 24, 46, 763.000000, 0.182133, 0.091880, 0.077839, 0.002095
300, 1.000000, 254, 24, 46, 763.000000, 0.157313, 0.069152, 0.078018, 0.001865
300, 1.000000, 254, 24, 46, 763.000000, 0.159356, 0.074579, 0.072646, 0.002344
300, 1.000000, 254, 24, 46, 763.000000, 0.155342, 0.072134, 0.073221, 0.001684
300, 1.000000, 254, 24, 46, 763.000000, 0.160875, 0.071806, 0.076902, 0.002280
300, 1.000000, 254, 24, 46, 763.000000, 0.157146, 0.071880, 0.073837, 0.002057
300, 1.000000, 254, 24, 46, 763.000000, 0.157262, 0.071829, 0.074789, 0.002200
300, 1.000000, 254, 24, 46, 763.000000, 0.160278, 0.072674, 0.075721, 0.002416
300, 1.000000, 254, 24, 46, 763.000000, 0.165447, 0.080140, 0.075666, 0.001625
300, 1.000000, 254, 24, 46, 763.000000, 0.156645, 0.071077, 0.072597, 0.002390
300, 1.000000, 254, 24, 46, 763.000000, 0.152981, 0.069192, 0.073588, 0.001645
300, 1.000000, 254, 24, 46, 763.000000, 0.158780, 0.074243, 0.074062, 0.001891
300, 1.000000, 254, 24, 46, 763.000000, 0.160017, 0.073731, 0.074933, 0.001752
300, 1.000000, 254, 24, 46, 763.000000, 0.163158, 0.075651, 0.076289, 0.001941
300, 1.000000, 254, 24, 46, 763.000000, 0.156025, 0.071382, 0.073551, 0.001807
300, 1.000000, 254, 24, 46, 763.000000, 0.162825, 0.073164, 0.077490, 0.002337
300, 1.000000, 254, 24, 46, 763.000000, 0.159579, 0.072262, 0.074979, 0.002513
