350, 1.000000, 326, 76, 148, 810.000000, 0.142019, 0.083835, 0.019587, 0.022231
350, 1.000000, 326, 76, 148, 810.000000, 0.146937, 0.087361, 0.021242, 0.022004
350, 1.000000, 326, 76, 148, 810.000000, 0.142523, 0.085771, 0.019565, 0.023961
350, 1.000000, 326, 76, 148, 810.000000, 0.151049, 0.086277, 0.022350, 0.027920
350, 1.000000, 326, 76, 148, 810.000000, 0.138823, 0.083347, 0.019835, 0.021924
350, 1.000000, 326, 76, 148, 810.000000, 0.146145, 0.090679, 0.019394, 0.022055
350, 1.000000, 326, 76, 148, 810.000000, 0.146968, 0.089728, 0.021294, 0.021911
350, 1.000000, 326, 76, 148, 810.000000, 0.141397, 0.083312, 0.020313, 0.023420
350, 1.000000, 326, 76, 148, 810.000000, 0.150281, 0.092757, 0.020082, 0.023027
350, 1.000000, 326, 76, 148, 810.000000, 0.139292, 0.082202, 0.019855, 0.022319
350, 1.000000, 326, 76, 148, 810.000000, 0.140445, 0.084579, 0.019533, 0.022233
350, 1.000000, 326, 76, 148, 810.000000, 0.140993, 0.084076, 0.019131, 0.023439
350, 1.000000, 326, 76, 148, 810.000000, 0.142591, 0.086159, 0.019466, 0.022984
350, 1.000000, 326, 76, 148, 810.000000, 0.136774, 0.081344, 0.019254, 0.022625
350, 1.000000, 326, 76, 148, 810.000000, 0.147041, 0.090356, 0.020479, 0.022520
350, 1.000000, 326, 76, 148, 810.000000, 0.139670, 0.084917, 0.018672, 0.022248
350, 1.000000, 326, 76, 148, 810.000000, 0.138761, 0.083566, 0.019342, 0.022259
350, 1.000000, 326, 76, 148, 810.000000, 0.145945, 0.087728, 0.020106, 0.023966
350, 1.000000, 326, 76, 148, 810.000000, 0.138879, 0.084286, 0.018871, 0.022308
350, 1.000000, 326, 76, 148, 810.000000, 0.137073, 0.080638, 0.019764, 0.022364
