50, 1.000000, 36, 2, 5, 81.000000, 0.010085, 0.004108, 0.002940, 0.000827
50, 1.000000, 36, 2, 5, 81.000000, 0.004127, 0.001559, 0.001270, 0.000358
50, 1.000000, 36, 2, 5, 81.000000, 0.004739, 0.001914, 0.001379, 0.000449
50, 1.000000, 36, 2, 5, 81.000000, 0.004277, 0.001481, 0.001412, 0.000441
50, 1.000000, 36, 2, 5, 81.000000, 0.004331, 0.001584, 0.001470, 0.000361
50, 1.000000, 36, 2, 5, 81.000000, 0.003900, 0.001479, 0.001144, 0.000391
50, 1.000000, 36, 2, 5, 81.000000, 0.004067, 0.001640, 0.001140, 0.000388
50, 1.000000, 36, 2, 5, 81.000000, 0.003990, 0.001690, 0.001083, 0.000349
50, 1.000000, 36, 2, 5, 81.000000, 0.005481, 0.001815, 0.002078, 0.000470
50, 1.000000, 36, 2, 5, 81.000000, 0.004440, 0.001883, 0.001149, 0.000406
50, 1.000000, 36, 2, 5, 81.000000, 0.004498, 0.001836, 0.001313, 0.000401
50, 1.000000, 36, 2, 5, 81.000000, 0.005001, 0.002381, 0.001202, 0.000431
50, 1.000000, 36, 2, 5, 81.000000, 0.005537, 0.002165, 0.001922, 0.000350
50, 1.000000, 36, 2, 5, 81.000000, 0.005315, 0.002226, 0.001555, 0.000406
50, 1.000000, 36, 2, 5, 81.000000, 0.004838, 0.002088, 0.001323, 0.000417
50, 1.000000, 36, 2, 5, 81.000000, 0.005077, 0.002274, 0.001206, 0.000432
50, 1.000000, 36, 2, 5, 81.000000, 0.005809, 0.001851, 0.002579, 0.000414
50, 1.000000, 36, 2, 5, 81.000000, 0.004697, 0.002217, 0.001160, 0.000344
50, 1.000000, 36, 2, 5, 81.000000, 0.004912, 0.002282, 0.001266, 0.000290
50, 1.000000, 36, 2, 5, 81.000000, 0.003841, 0.001471, 0.001234, 0.000245
50, 1.000000, 50, 50, 97, 158.000000, 0.014594, 0.000683, 0.002241, 0.010239
