# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
300, 1.000000, 283, 42, 81, 737.000000, 0.130272, 0.074175, 0.042821, 0.004311
300, 1.000000, 283, 42, 81, 737.000000, 0.128833, 0.070325, 0.043630, 0.004716
300, 1.000000, 283, 42, 81, 737.000000, 0.128598, 0.071425, 0.043963, 0.004298
300, 1.000000, 283, 42, 81, 737.000000, 0.125484, 0.069102, 0.042848, 0.004470
300, 1.000000, 283, 42, 81, 737.000000, 0.124179, 0.068604, 0.042322, 0.004321
300, 1.000000, 283, 42, 81, 737.000000, 0.124977, 0.068735, 0.042527, 0.004544
300, 1.000000, 283, 42, 81, 737.000000, 0.126396, 0.069623, 0.042828, 0.005167
300, 1.000000, 283, 42, 81, 737.000000, 0.135416, 0.077633, 0.042503, 0.004712
300, 1.000000, 283, 42, 81, 737.000000, 0.129086, 0.072934, 0.042846, 0.004245
300, 1.000000, 283, 42, 81, 737.000000, 0.132284, 0.073372, 0.043673, 0.004998
300, 1.000000, 283, 42, 81, 737.000000, 0.129489, 0.072147, 0.043835, 0.004840
300, 1.000000, 283, 42, 81, 737.000000, 0.130803, 0.072003, 0.043593, 0.004733
300, 1.000000, 283, 42, 81, 737.000000, 0.128841, 0.071386, 0.043939, 0.004334
300, 1.000000, 283, 42, 81, 737.000000, 0.126334, 0.069734, 0.043153, 0.004524
300, 1.000000, 283, 42, 81, 737.000000, 0.129035, 0.072762, 0.042930, 0.004333
300, 1.000000, 283, 42, 81, 737.000000, 0.127545, 0.070794, 0.042905, 0.005094
300, 1.000000, 283, 42, 81, 737.000000, 0.126523, 0.069742, 0.042878, 0.005062
300, 1.000000, 283, 42, 81, 737.000000, 0.127395, 0.069980, 0.044351, 0.004383
300, 1.000000, 283, 42, 81, 737.000000, 0.127197, 0.069332, 0.042921, 0.004707
300, 1.000000, 283, 42, 81, 737.000000, 0.127254, 0.071541, 0.042381, 0.004268
