# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
700, 1.000000, 641, 80, 159, 1770.000000, 0.595417, 0.425144, 0.107609, 0.024518
700, 1.000000, 641, 80, 159, 1770.000000, 0.588780, 0.423088, 0.103236, 0.024092
700, 1.000000, 641, 80, 159, 1770.000000, 0.588225, 0.415845, 0.106132, 0.024912
700, 1.000000, 641, 80, 159, 1770.000000, 0.587918, 0.420343, 0.105317, 0.024733
700, 1.000000, 641, 80, 159, 1770.000000, 0.592559, 0.423548, 0.106076, 0.024624
700, 1.000000, 641, 80, 159, 1770.000000, 0.592757, 0.424246, 0.105691, 0.024415
700, 1.000000, 641, 80, 159, 1770.000000, 0.589065, 0.420168, 0.106282, 0.024587
700, 1.000000, 641, 80, 159, 1770.000000, 0.596379, 0.425583, 0.107768, 0.023894
700, 1.000000, 641, 80, 159, 1770.000000, 0.592944, 0.422170, 0.107822, 0.024863
700, 1.000000, 641, 80, 159, 1770.000000, 0.600747, 0.424205, 0.109676, 0.024901
700, 1.000000, 641, 80, 159, 1770.000000, 0.599769, 0.428751, 0.107330, 0.024617
700, 1.000000, 641, 80, 159, 1770.000000, 0.588538, 0.418579, 0.106327, 0.024271
700, 1.000000, 641, 80, 159, 1770.000000, 0.597600, 0.423873, 0.107746, 0.024186
700, 1.000000, 641, 80, 159, 1770.000000, 0.589097, 0.419630, 0.106144, 0.024227
700, 1.000000, 641, 80, 159, 1770.000000, 0.586877, 0.417013, 0.105591, 0.024751
700, 1.000000, 641, 80, 159, 1770.000000, 0.594757, 0.421818, 0.106543, 0.024061
700, 1.000000, 641, 80, 159, 1770.000000, 0.601616, 0.429545, 0.108422, 0.024731
700, 1.000000, 641, 80, 159, 1770.000000, 0.592661, 0.420002, 0.106937, 0.024041
700, 1.000000, 641, 80, 159, 1770.000000, 0.602799, 0.428470, 0.108623, 0.025083
700, 1.000000, 641, 80, 159, 1770.000000, 0.592909, 0.419585, 0.107181, 0.024943
