# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
50, 1.000000, 49, 30, 72, 136.000000, 0.007039, 0.001449, 0.001386, 0.003085
50, 1.000000, 49, 30, 72, 136.000000, 0.006288, 0.001340, 0.001000, 0.003050
50, 1.000000, 49, 30, 72, 136.000000, 0.007375, 0.001475, 0.001171, 0.003500
50, 1.000000, 49, 30, 72, 136.000000, 0.007169, 0.001545, 0.001129, 0.003459
50, 1.000000, 49, 30, 72, 136.000000, 0.008047, 0.001606, 0.001304, 0.003982
50, 1.000000, 49, 30, 72, 136.000000, 0.006762, 0.001820, 0.001002, 0.003025
50, 1.000000, 49, 30, 72, 136.000000, 0.006179, 0.001358, 0.000998, 0.002962
50, 1.000000, 49, 30, 72, 136.000000, 0.007147, 0.001938, 0.001280, 0.002898
50, 1.000000, 49, 30, 72, 136.000000, 0.006224, 0.001323, 0.001009, 0.002961
50, 1.000000, 49, 30, 72, 136.000000, 0.006763, 0.001333, 0.001004, 0.003173
50, 1.000000, 49, 30, 72, 136.000000, 0.009587, 0.002014, 0.001543, 0.004762
50, 1.000000, 49, 30, 72, 136.000000, 0.009345, 0.001941, 0.001440, 0.004580
50, 1.000000, 49, 30, 72, 136.000000, 0.007923, 0.001802, 0.001593, 0.003430
50, 1.000000, 49, 30, 72, 136.000000, 0.006415, 0.001341, 0.001039, 0.003121
50, 1.000000, 49, 30, 72, 136.000000, 0.006351, 0.001367, 0.001009, 0.003085
50, 1.000000, 49, 30, 72, 136.000000, 0.008285, 0.002251, 0.001274, 0.003542
50, 1.000000, 49, 30, 72, 136.000000, 0.006231, 0.001368, 0.001000, 0.002945
50, 1.000000, 49, 30, 72, 136.000000, 0.006398, 0.001423, 0.001039, 0.003015
50, 1.000000, 49, 30, 72, 136.000000, 0.006096, 0.001336, 0.000946, 0.002916
50, 1.000000, 49, 30, 72, 136.000000, 0.006366, 0.001291, 0.000977, 0.003116
