# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
700, 1.000000, 661, 140, 277, 1746.000000, 0.669783, 0.417832, 0.089986, 0.119457
700, 1.000000, 661, 140, 277, 1746.000000, 0.670437, 0.420885, 0.089202, 0.117891
700, 1.000000, 661, 140, 277, 1746.000000, 0.676220, 0.422952, 0.090984, 0.119102
700, 1.000000, 661, 140, 277, 1746.000000, 0.674957, 0.423286, 0.089524, 0.119002
700, 1.000000, 661, 140, 277, 1746.000000, 0.672691, 0.415704, 0.090462, 0.120122
700, 1.000000, 661, 140, 277, 1746.000000, 0.708904, 0.452561, 0.091899, 0.117779
700, 1.000000, 661, 140, 277, 1746.000000, 0.680183, 0.425376, 0.092890, 0.118467
700, 1.000000, 661, 140, 277, 1746.000000, 0.680821, 0.427639, 0.091123, 0.118550
700, 1.000000, 661, 140, 277, 1746.000000, 0.682987, 0.424043, 0.093208, 0.119097
700, 1.000000, 661, 140, 277, 1746.000000, 0.672702, 0.422597, 0.087703, 0.119841
700, 1.000000, 661, 140, 277, 1746.000000, 0.676881, 0.423954, 0.091435, 0.118596
700, 1.000000, 661, 140, 277, 1746.000000, 0.676553, 0.424601, 0.090754, 0.117869
700, 1.000000, 661, 140, 277, 1746.000000, 0.674131, 0.422136, 0.088941, 0.119992
700, 1.000000, 661, 140, 277, 1746.000000, 0.680242, 0.426230, 0.091665, 0.118850
700, 1.000000, 661, 140, 277, 1746.000000, 0.670549, 0.418191, 0.088796, 0.119865
700, 1.000000, 661, 140, 277, 1746.000000, 0.672657, 0.420594, 0.089700, 0.119189
700, 1.000000, 661, 140, 277, 1746.000000, 0.673383, 0.420299, 0.090281, 0.119040
700, 1.000000, 661, 140, 277, 1746.000000, 0.674794, 0.423520, 0.089326, 0.118257
700, 1.000000, 661, 140, 277, 1746.000000, 0.673160, 0.419547, 0.090357, 0.118844
700, 1.000000, 661, 140, 277, 1746.000000, 0.672912, 0.420738, 0.090072, 0.118787
