# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
900, 1.000000, 794, 144, 304, 2347.000000, 0.876010, 0.560389, 0.108367, 0.146303
900, 1.000000, 794, 144, 304, 2347.000000, 0.888943, 0.569154, 0.110537, 0.147151
900, 1.000000, 794, 144, 304, 2347.000000, 0.888029, 0.563834, 0.109083, 0.147139
900, 1.000000, 794, 144, 304, 2347.000000, 0.884175, 0.565416, 0.108268, 0.147335
900, 1.000000, 794, 144, 304, 2347.000000, 0.877233, 0.559675, 0.107481, 0.147667
900, 1.000000, 794, 144, 304, 2347.000000, 0.875860, 0.558241, 0.110057, 0.146604
900, 1.000000, 794, 144, 304, 2347.000000, 0.876320, 0.555295, 0.108891, 0.146800
900, 1.000000, 794, 144, 304, 2347.000000, 0.878896, 0.563561, 0.106949, 0.147117
900, 1.000000, 794, 144, 304, 2347.000000, 0.880145, 0.563912, 0.109213, 0.146622
900, 1.000000, 794, 144, 304, 2347.000000, 0.883769, 0.562717, 0.109427, 0.148952
900, 1.000000, 794, 144, 304, 2347.000000, 0.881561, 0.565245, 0.108429, 0.146285
900, 1.000000, 794, 144, 304, 2347.000000, 0.882819, 0.564532, 0.108739, 0.148528
900, 1.000000, 794, 144, 304, 2347.000000, 0.881829, 0.560218, 0.109779, 0.147215
900, 1.000000, 794, 144, 304, 2347.000000, 0.870824, 0.554174, 0.107377, 0.148490
900, 1.000000, 794, 144, 304, 2347.000000, 0.881192, 0.563664, 0.109079, 0.146664
900, 1.000000, 794, 144, 304, 2347.000000, 0.872236, 0.554038, 0.107747, 0.146922
900, 1.000000, 794, 144, 304, 2347.000000, 0.886824, 0.568620, 0.108314, 0.148013
900, 1.000000, 794, 144, 304, 2347.000000, 0.879122, 0.561651, 0.109138, 0.146961
900, 1.000000, 794, 144, 304, 2347.000000, 0.880292, 0.562705, 0.109639, 0.146969
900, 1.000000, 794, 144, 304, 2347.000000, 0.885620, 0.567816, 0.109239, 0.146722
