# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
250, 1.000000, 239, 80, 152, 604.000000, 0.079735, 0.042430, 0.009879, 0.019623
250, 1.000000, 239, 80, 152, 604.000000, 0.083333, 0.045449, 0.008934, 0.020678
250, 1.000000, 239, 80, 152, 604.000000, 0.081046, 0.042755, 0.009688, 0.020004
250, 1.000000, 239, 80, 152, 604.000000, 0.082053, 0.043109, 0.009579, 0.019900
250, 1.000000, 239, 80, 152, 604.000000, 0.082612, 0.041690, 0.009458, 0.021495
250, 1.000000, 239, 80, 152, 604.000000, 0.083482, 0.044595, 0.008977, 0.019766
250, 1.000000, 239, 80, 152, 604.000000, 0.083816, 0.046473, 0.009371, 0.019935
250, 1.000000, 239, 80, 152, 604.000000, 0.086514, 0.046318, 0.009476, 0.020839
250, 1.000000, 239, 80, 152, 604.000000, 0.082659, 0.045156, 0.008998, 0.020304
250, 1.000000, 239, 80, 152, 604.000000, 0.080707, 0.044401, 0.008847, 0.019633
250, 1.000000, 239, 80, 152, 604.000000, 0.081123, 0.043509, 0.009264, 0.020558
250, 1.000000, 239, 80, 152, 604.000000, 0.085044, 0.045804, 0.009368, 0.019750
250, 1.000000, 239, 80, 152, 604.000000, 0.081992, 0.041610, 0.009797, 0.020963
250, 1.000000, 239, 80, 152, 604.000000, 0.081232, 0.043524, 0.009975, 0.020012
250, 1.000000, 239, 80, 152, 604.000000, 0.082981, 0.045775, 0.009229, 0.019937
250, 1.000000, 239, 80, 152, 604.000000, 0.082886, 0.045249, 0.008934, 0.020592
250, 1.000000, 239, 80, 152, 604.000000, 0.082379, 0.042359, 0.009811, 0.020601
250, 1.000000, 239, 80, 152, 604.000000, 0.083638, 0.046515, 0.008666, 0.020068
250, 1.000000, 239, 80, 152, 604.000000, 0.079180, 0.041530, 0.008988, 0.020099
250, 1.000000, 239, 80, 152, 604.000000, 0.083718, 0.046269, 0.009000, 0.020140
