# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
950, 1.000000, 829, 79, 153, 2503.000000, 1.538605, 0.716218, 0.739245, 0.022290
950, 1.000000, 829, 79, 153, 2503.000000, 1.596711, 0.720918, 0.792158, 0.022050
950, 1.000000, 829, 79, 153, 2503.000000, 1.556453, 0.723511, 0.743678, 0.021888
950, 1.000000, 829, 79, 153, 2503.000000, 1.564678, 0.722890, 0.755545, 0.023102
950, 1.000000, 829, 79, 153, 2503.000000, 1.545178, 0.719839, 0.739984, 0.022421
950, 1.000000, 829, 79, 153, 2503.000000, 1.554435, 0.720818, 0.744712, 0.021573
950, 1.000000, 829, 79, 153, 2503.000000, 1.543970, 0.717413, 0.742513, 0.022154
950, 1.000000, 829, 79, 153, 2503.000000, 1.543005, 0.721418, 0.738057, 0.022656
950, 1.000000, 829, 79, 153, 2503.000000, 1.556720, 0.720973, 0.752143, 0.021387
950, 1.000000, 829, 79, 153, 2503.000000, 1.526437, 0.708070, 0.736136, 0.021670
950, 1.000000, 829, 79, 153, 2503.000000, 1.538253, 0.717848, 0.735749, 0.022383
950, 1.000000, 829, 79, 153, 2503.000000, 1.542402, 0.718762, 0.740020, 0.022500
950, 1.000000, 829, 79, 153, 2503.000000, 1.546098, 0.719616, 0.742652, 0.021706
950, 1.000000, 829, 79, 153, 2503.000000, 1.548533, 0.721094, 0.742641, 0.022434
950, 1.000000, 829, 79, 153, 2503.000000, 1.539781, 0.714473, 0.742077, 0.021715
950, 1.000000, 829, 79, 153, 2503.000000, 1.554021, 0.721734, 0.747491, 0.022424
950, 1.000000, 829, 79, 153, 2503.000000, 1.551317, 0.720407, 0.746763, 0.021950
950, 1.000000, 829, 79, 153, 2503.000000, 1.540983, 0.719110, 0.739844, 0.021490
950, 1.000000, 829, 79, 153, 2503.000000, 1.535491, 0.717465, 0.734741, 0.022414
950, 1.000000, 829, 79, 153, 2503.000000, 1.544830, 0.718755, 0.741587, 0.022703
