# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
850, 1.000000, 698, 72, 144, 2157.000000, 0.946118, 0.498429, 0.375452, 0.019390
850, 1.000000, 698, 72, 144, 2157.000000, 0.937491, 0.496498, 0.375108, 0.019082
850, 1.000000, 698, 72, 144, 2157.000000, 0.929683, 0.487986, 0.371824, 0.019052
850, 1.000000, 698, 72, 144, 2157.000000, 0.927145, 0.492688, 0.368047, 0.019573
850, 1.000000, 698, 72, 144, 2157.000000, 0.924123, 0.487924, 0.370252, 0.018646
850, 1.000000, 698, 72, 144, 2157.000000, 0.928476, 0.489722, 0.373416, 0.018749
850, 1.000000, 698, 72, 144, 2157.000000, 0.925222, 0.491372, 0.368303, 0.018637
850, 1.000000, 698, 72, 144, 2157.000000, 0.933594, 0.495553, 0.370290, 0.019517
850, 1.000000, 698, 72, 144, 2157.000000, 0.932065, 0.494618, 0.370854, 0.018812
850, 1.000000, 698, 72, 144, 2157.000000, 0.925613, 0.487689, 0.372554, 0.018856
850, 1.000000, 698, 72, 144, 2157.000000, 0.943072, 0.495333, 0.377283, 0.018992
850, 1.000000, 698, 72, 144, 2157.000000, 0.940226, 0.500089, 0.372198, 0.019445
850, 1.000000, 698, 72, 144, 2157.000000, 0.927358, 0.494216, 0.367173, 0.019403
850, 1.000000, 698, 72, 144, 2157.000000, 0.920597, 0.487666, 0.367291, 0.018748
850, 1.000000, 698, 72, 144, 2157.000000, 0.941300, 0.495219, 0.374202, 0.019145
850, 1.000000, 698, 72, 144, 2157.000000, 0.935417, 0.494747, 0.373472, 0.019682
850, 1.000000, 698, 72, 144, 2157.000000, 0.947529, 0.495574, 0.381194, 0.019138
850, 1.000000, 698, 72, 144, 2157.000000, 0.980262, 0.534714, 0.378144, 0.019217
850, 1.000000, 698, 72, 144, 2157.000000, 0.930717, 0.492779, 0.371203, 0.018606
850, 1.000000, 698, 72, 144, 2157.000000, 0.921525, 0.486982, 0.369623, 0.018671
