# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
300, 1.000000, 244, 24, 46, 732.000000, 0.116368, 0.047711, 0.058179, 0.001554
300, 1.000000, 244, 24, 46, 732.000000, 0.114312, 0.047116, 0.057131, 0.001687
300, 1.000000, 244, 24, 46, 732.000000, 0.114040, 0.047114, 0.057583, 0.001710
300, 1.000000, 244, 24, 46, 732.000000, 0.112127, 0.046302, 0.056739, 0.001577
300, 1.000000, 244, 24, 46, 732.000000, 0.114139, 0.047037, 0.058088, 0.001574
300, 1.000000, 244, 24, 46, 732.000000, 0.114111, 0.047044, 0.057841, 0.001556
300, 1.000000, 244, 24, 46, 732.000000, 0.119060, 0.051622, 0.057733, 0.001702
300, 1.000000, 244, 24, 46, 732.000000, 0.114214, 0.046846, 0.057713, 0.001714
300, 1.000000, 244, 24, 46, 732.000000, 0.116873, 0.049231, 0.058299, 0.001937
300, 1.000000, 244, 24, 46, 732.000000, 0.116595, 0.049891, 0.057406, 0.001540
300, 1.000000, 244, 24, 46, 732.000000, 0.118579, 0.050617, 0.058099, 0.002032
300, 1.000000, 244, 24, 46, 732.000000, 0.114459, 0.046759, 0.058210, 0.001533
300, 1.000000, 244, 24, 46, 732.000000, 0.117817, 0.049789, 0.057335, 0.002020
300, 1.000000, 244, 24, 46, 732.000000, 0.117950, 0.051331, 0.057597, 0.001528
300, 1.000000, 244, 24, 46, 732.000000, 0.117476, 0.050618, 0.057922, 0.001524
300, 1.000000, 244, 24, 46, 732.000000, 0.114707, 0.046002, 0.057606, 0.002375
300, 1.000000, 244, 24, 46, 732.000000, 0.116158, 0.049447, 0.056980, 0.001552
300, 1.000000, 244, 24, 46, 732.000000, 0.115731, 0.047270, 0.058595, 0.001687
300, 1.000000, 244, 24, 46, 732.000000, 0.115218, 0.048779, 0.057186, 0.001523
300, 1.000000, 244, 24, 46, 732.000000, 0.115389, 0.047532, 0.058417, 0.001593
