# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
850, 1.000000, 712, 49, 99, 2276.000000, 1.687616, 0.643983, 0.989956, 0.007830
850, 1.000000, 712, 49, 99, 2276.000000, 1.713522, 0.646866, 1.012763, 0.008032
850, 1.000000, 712, 49, 99, 2276.000000, 1.702556, 0.647140, 0.997537, 0.007853
850, 1.000000, 712, 49, 99, 2276.000000, 1.677815, 0.635440, 0.985301, 0.008015
850, 1.000000, 712, 49, 99, 2276.000000, 1.679604, 0.638135, 0.983822, 0.007918
850, 1.000000, 712, 49, 99, 2276.000000, 1.696311, 0.646297, 0.995410, 0.008080
850, 1.000000, 712, 49, 99, 2276.000000, 1.676938, 0.646191, 0.977146, 0.007778
850, 1.000000, 712, 49, 99, 2276.000000, 1.743941, 0.689289, 0.996208, 0.008317
850, 1.000000, 712, 49, 99, 2276.000000, 1.672704, 0.650641, 0.968012, 0.008095
850, 1.000000, 712, 49, 99, 2276.000000, 1.682829, 0.638348, 0.987067, 0.008016
850, 1.000000, 712, 49, 99, 2276.000000, 1.694186, 0.645704, 0.994567, 0.008293
850, 1.000000, 712, 49, 99, 2276.000000, 1.669618, 0.643258, 0.971693, 0.007863
850, 1.000000, 712, 49, 99, 2276.000000, 1.702477, 0.646676, 1.001777, 0.007780
850, 1.000000, 712, 49, 99, 2276.000000, 1.705464, 0.646923, 1.004684, 0.008343
850, 1.000000, 712, 49, 99, 2276.000000, 1.712517, 0.649399, 1.009391, 0.008079
850, 1.000000, 712, 49, 99, 2276.000000, 1.687200, 0.641614, 0.987642, 0.007904
850, 1.000000, 712, 49, 99, 2276.000000, 1.684326, 0.637308, 0.989296, 0.008151
850, 1.000000, 712, 49, 99, 2276.000000, 1.698189, 0.647379, 0.996817, 0.007723
850, 1.000000, 712, 49, 99, 2276.000000, 1.703384, 0.643591, 1.005179, 0.008250
850, 1.000000, 712, 49, 99, 2276.000000, 1.693381, 0.645799, 0.989128, 0.008318
