# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
550, 1.000000, 487, 34, 64, 1417.000000, 0.333288, 0.236247, 0.071565, 0.003211
550, 1.000000, 487, 34, 64, 1417.000000, 0.334576, 0.235613, 0.073392, 0.002946
550, 1.000000, 487, 34, 64, 1417.000000, 0.328825, 0.232244, 0.071233, 0.002914
550, 1.000000, 487, 34, 64, 1417.000000, 0.339399, 0.239846, 0.073245, 0.003151
550, 1.000000, 487, 34, 64, 1417.000000, 0.331765, 0.235431, 0.071115, 0.002892
550, 1.000000, 487, 34, 64, 1417.000000, 0.338517, 0.237204, 0.072392, 0.003554
550, 1.000000, 487, 34, 64, 1417.000000, 0.335014, 0.236275, 0.072514, 0.003148
550, 1.000000, 487, 34, 64, 1417.000000, 0.337975, 0.237507, 0.072470, 0.003039
550, 1.000000, 487, 34, 64, 1417.000000, 0.340944, 0.241754, 0.073174, 0.003020
550, 1.000000, 487, 34, 64, 1417.000000, 0.335404, 0.236873, 0.073135, 0.002931
550, 1.000000, 487, 34, 64, 1417.000000, 0.336357, 0.236400, 0.072032, 0.003357
550, 1.000000, 487, 34, 64, 1417.000000, 0.339695, 0.239891, 0.074326, 0.003048
550, 1.000000, 487, 34, 64, 1417.000000, 0.334611, 0.237300, 0.071576, 0.003077
550, 1.000000, 487, 34, 64, 1417.000000, 0.333338, 0.236462, 0.071161, 0.003115
550, 1.000000, 487, 34, 64, 1417.000000, 0.336077, 0.237254, 0.073210, 0.002984
550, 1.000000, 487, 34, 64, 1417.000000, 0.330247, 0.233391, 0.071698, 0.002979
550, 1.000000, 487, 34, 64, 1417.000000, 0.335020, 0.237920, 0.071398, 0.003100
550, 1.000000, 487, 34, 64, 1417.000000, 0.337086, 0.236038, 0.073243, 0.004855
550, 1.000000, 487, 34, 64, 1417.000000, 0.329107, 0.233624, 0.070495, 0.002927
550, 1.000000, 487, 34, 64, 1417.000000, 0.335420, 0.236259, 0.072789, 0.003172
