# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
200, 1.000000, 185, 20, 38, 477.000000, 0.047415, 0.032435, 0.009139, 0.001088
200, 1.000000, 185, 20, 38, 477.000000, 0.044624, 0.030343, 0.008666, 0.001128
200, 1.000000, 185, 20, 38, 477.000000, 0.045690, 0.031327, 0.008682, 0.001105
200, 1.000000, 185, 20, 38, 477.000000, 0.046265, 0.030319, 0.010211, 0.001154
200, 1.000000, 185, 20, 38, 477.000000, 0.044807, 0.030427, 0.008790, 0.001058
200, 1.000000, 185, 20, 38, 477.000000, 0.049277, 0.033586, 0.009930, 0.001142
200, 1.000000, 185, 20, 38, 477.000000, 0.048240, 0.032396, 0.010207, 0.001083
200, 1.000000, 185, 20, 38, 477.000000, 0.047252, 0.032752, 0.008713, 0.001274
200, 1.000000, 185, 20, 38, 477.000000, 0.045981, 0.030421, 0.009796, 0.001155
200, 1.000000, 185, 20, 38, 477.000000, 0.044215, 0.029877, 0.008727, 0.001121
200, 1.000000, 185, 20, 38, 477.000000, 0.044836, 0.029804, 0.008970, 0.001187
200, 1.000000, 185, 20, 38, 477.000000, 0.044831, 0.030411, 0.008637, 0.001268
200, 1.000000, 185, 20, 38, 477.000000, 0.046762, 0.032307, 0.008720, 0.001080
200, 1.000000, 185, 20, 38, 477.000000, 0.044786, 0.030446, 0.008762, 0.001080
200, 1.000000, 185, 20, 38, 477.000000, 0.044908, 0.029856, 0.009462, 0.001039
200, 1.000000, 185, 20, 38, 477.000000, 0.048509, 0.033172, 0.009439, 0.001077
200, 1.000000, 185, 20, 38, 477.000000, 0.047785, 0.033399, 0.008856, 0.001078
200, 1.000000, 185, 20, 38, 477.000000, 0.048352, 0.033944, 0.008747, 0.001028
200, 1.000000, 185, 20, 38, 477.000000, 0.044489, 0.030405, 0.008545, 0.001074
200, 1.000000, 185, 20, 38, 477.000000, 0.045282, 0.030177, 0.009568, 0.001063
