# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
600, 1.000000, 549, 76, 153, 1451.000000, 0.374308, 0.276166, 0.047581, 0.021613
600, 1.000000, 549, 76, 153, 1451.000000, 0.366214, 0.271853, 0.044069, 0.022061
600, 1.000000, 549, 76, 153, 1451.000000, 0.374843, 0.279100, 0.045703, 0.021425
600, 1.000000, 549, 76, 153, 1451.000000, 0.369048, 0.274193, 0.044996, 0.021141
600, 1.000000, 549, 76, 153, 1451.000000, 0.371578, 0.276672, 0.044764, 0.021087
600, 1.000000, 549, 76, 153, 1451.000000, 0.367931, 0.273391, 0.045385, 0.021113
600, 1.000000, 549, 76, 153, 1451.000000, 0.371346, 0.275999, 0.045130, 0.021070
600, 1.000000, 549, 76, 153, 1451.000000, 0.371234, 0.275875, 0.046391, 0.020885
600, 1.000000, 549, 76, 153, 1451.000000, 0.368668, 0.270007, 0.045272, 0.021840
600, 1.000000, 549, 76, 153, 1451.000000, 0.371068, 0.275413, 0.045480, 0.021380
600, 1.000000, 549, 76, 153, 1451.000000, 0.363810, 0.269226, 0.045637, 0.021118
600, 1.000000, 549, 76, 153, 1451.000000, 0.365783, 0.272224, 0.044566, 0.021654
600, 1.000000, 549, 76, 153, 1451.000000, 0.368869, 0.273572, 0.045045, 0.021165
600, 1.000000, 549, 76, 153, 1451.000000, 0.364115, 0.269368, 0.044161, 0.021888
600, 1.000000, 549, 76, 153, 1451.000000, 0.373361, 0.273466, 0.046960, 0.021269
600, 1.000000, 549, 76, 153, 1451.000000, 0.372895, 0.276751, 0.045744, 0.021772
600, 1.000000, 549, 76, 153, 1451.000000, 0.370260, 0.274898, 0.046034, 0.021064
600, 1.000000, 549, 76, 153, 1451.000000, 0.363328, 0.269154, 0.044683, 0.021569
600, 1.000000, 549, 76, 153, 1451.000000, 0.369839, 0.274742, 0.044611, 0.021664
600, 1.000000, 549, 76, 153, 1451.000000, 0.372416, 0.277403, 0.044946, 0.020974
