# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
700, 1.000000, 641, 80, 159, 1770.000000, 0.571627, 0.408846, 0.101902, 0.023286
700, 1.000000, 641, 80, 159, 1770.000000, 0.566805, 0.403757, 0.103489, 0.023246
700, 1.000000, 641, 80, 159, 1770.000000, 0.572796, 0.408838, 0.103527, 0.023329
700, 1.000000, 641, 80, 159, 1770.000000, 0.574129, 0.410544, 0.102785, 0.023377
700, 1.000000, 641, 80, 159, 1770.000000, 0.576611, 0.406618, 0.105807, 0.023273
700, 1.000000, 641, 80, 159, 1770.000000, 0.573807, 0.409611, 0.103766, 0.023120
700, 1.000000, 641, 80, 159, 1770.000000, 0.574315, 0.409853, 0.104297, 0.023117
700, 1.000000, 641, 80, 159, 1770.000000, 0.571078, 0.408651, 0.102385, 0.023235
700, 1.000000, 641, 80, 159, 1770.000000, 0.578249, 0.408264, 0.105698, 0.023263
700, 1.000000, 641, 80, 159, 1770.000000, 0.573979, 0.409381, 0.104494, 0.023657
700, 1.000000, 641, 80, 159, 1770.000000, 0.601496, 0.439000, 0.102338, 0.023229
700, 1.000000, 641, 80, 159, 1770.000000, 0.563533, 0.402360, 0.101038, 0.023074
700, 1.000000, 641, 80, 159, 1770.000000, 0.573651, 0.404856, 0.104402, 0.024042
700, 1.000000, 641, 80, 159, 1770.000000, 0.576061, 0.410221, 0.105082, 0.023507
700, 1.000000, 641, 80, 159, 1770.000000, 0.579044, 0.413516, 0.104746, 0.023742
700, 1.000000, 641, 80, 159, 1770.000000, 0.566333, 0.402986, 0.103073, 0.023143
700, 1.000000, 641, 80, 159, 1770.000000, 0.573899, 0.409923, 0.103174, 0.023175
700, 1.000000, 641, 80, 159, 1770.000000, 0.574020, 0.409196, 0.104097, 0.023791
700, 1.000000, 641, 80, 159, 1770.000000, 0.572541, 0.408976, 0.102414, 0.023953
700, 1.000000, 641, 80, 159, 1770.000000, 0.579240, 0.410002, 0.104687, 0.023231
