# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
350, 1.000000, 316, 59, 125, 866.000000, 0.111789, 0.071613, 0.016221, 0.012500
350, 1.000000, 316, 59, 125, 866.000000, 0.111978, 0.072653, 0.015078, 0.012895
350, 1.000000, 316, 59, 125, 866.000000, 0.111625, 0.071844, 0.015138, 0.013033
350, 1.000000, 316, 59, 125, 866.000000, 0.113575, 0.073219, 0.016244, 0.012781
350, 1.000000, 316, 59, 125, 866.000000, 0.118469, 0.075919, 0.016556, 0.012766
350, 1.000000, 316, 59, 125, 866.000000, 0.118636, 0.076272, 0.016426, 0.012762
350, 1.000000, 316, 59, 125, 866.000000, 0.116413, 0.076020, 0.016638, 0.012542
350, 1.000000, 316, 59, 125, 866.000000, 0.115868, 0.076091, 0.015423, 0.013193
350, 1.000000, 316, 59, 125, 866.000000, 0.114154, 0.071948, 0.015930, 0.012957
350, 1.000000, 316, 59, 125, 866.000000, 0.111854, 0.071647, 0.016407, 0.012555
350, 1.000000, 316, 59, 125, 866.000000, 0.112793, 0.072129, 0.016620, 0.012753
350, 1.000000, 316, 59, 125, 866.000000, 0.112865, 0.073824, 0.014976, 0.012943
350, 1.000000, 316, 59, 125, 866.000000, 0.111211, 0.071500, 0.015457, 0.013068
350, 1.000000, 316, 59, 125, 866.000000, 0.111347, 0.070102, 0.016488, 0.013619
350, 1.000000, 316, 59, 125, 866.000000, 0.118283, 0.078557, 0.015931, 0.012513
350, 1.000000, 316, 59, 125, 866.000000, 0.113727, 0.071452, 0.015982, 0.013050
350, 1.000000, 316, 59, 125, 866.000000, 0.114767, 0.075250, 0.015109, 0.013372
350, 1.000000, 316, 59, 125, 866.000000, 0.111181, 0.071608, 0.015256, 0.013074
350, 1.000000, 316, 59, 125, 866.000000, 0.115133, 0.075392, 0.015949, 0.012571
350, 1.000000, 316, 59, 125, 866.000000, 0.112575, 0.070303, 0.016427, 0.012773
