# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
200, 1.000000, 103, 9, 16, 529.000000, 0.024367, 0.013804, 0.006082, 0.000711
200, 1.000000, 103, 9, 16, 529.000000, 0.025275, 0.013702, 0.007060, 0.000807
200, 1.000000, 103, 9, 16, 529.000000, 0.023612, 0.012887, 0.006191, 0.000786
200, 1.000000, 103, 9, 16, 529.000000, 0.027027, 0.017533, 0.005947, 0.000490
200, 1.000000, 103, 9, 16, 529.000000, 0.021861, 0.012088, 0.006101, 0.000535
200, 1.000000, 103, 9, 16, 529.000000, 0.025139, 0.014748, 0.005930, 0.000816
200, 1.000000, 103, 9, 16, 529.000000, 0.023202, 0.012600, 0.006104, 0.000720
200, 1.000000, 103, 9, 16, 529.000000, 0.024482, 0.014678, 0.006218, 0.000522
200, 1.000000, 103, 9, 16, 529.000000, 0.022222, 0.012942, 0.005665, 0.000504
200, 1.000000, 103, 9, 16, 529.000000, 0.022447, 0.012625, 0.006164, 0.000508
200, 1.000000, 103, 9, 16, 529.000000, 0.022215, 0.012178, 0.006089, 0.000607
200, 1.000000, 103, 9, 16, 529.000000, 0.021649, 0.012461, 0.005551, 0.000482
200, 1.000000, 103, 9, 16, 529.000000, 0.023105, 0.012666, 0.006734, 0.000568
200, 1.000000, 103, 9, 16, 529.000000, 0.026578, 0.016184, 0.005776, 0.000805
200, 1.000000, 103, 9, 16, 529.000000, 0.022798, 0.012504, 0.005806, 0.000739
200, 1.000000, 103, 9, 16, 529.000000, 0.025281, 0.015937, 0.005751, 0.000525
200, 1.000000, 103, 9, 16, 529.000000, 0.021665, 0.012228, 0.005725, 0.000517
200, 1.000000, 103, 9, 16, 529.000000, 0.022851, 0.012456, 0.006564, 0.000608
200, 1.000000, 103, 9, 16, 529.000000, 0.025987, 0.016348, 0.006028, 0.000491
200, 1.000000, 103, 9, 16, 529.000000, 0.022206, 0.013021, 0.005569, 0.000510
