# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
400, 1.000000, 301, 15, 29, 1004.000000, 0.170172, 0.094724, 0.062642, 0.001075
400, 1.000000, 301, 15, 29, 1004.000000, 0.172554, 0.096549, 0.063265, 0.001021
400, 1.000000, 301, 15, 29, 1004.000000, 0.173313, 0.095772, 0.064595, 0.000975
400, 1.000000, 301, 15, 29, 1004.000000, 0.174611, 0.096731, 0.063598, 0.001559
400, 1.000000, 301, 15, 29, 1004.000000, 0.174601, 0.096608, 0.063869, 0.001561
400, 1.000000, 301, 15, 29, 1004.000000, 0.172579, 0.095770, 0.064436, 0.000918
400, 1.000000, 301, 15, 29, 1004.000000, 0.174228, 0.096880, 0.065118, 0.000949
400, 1.000000, 301, 15, 29, 1004.000000, 0.179980, 0.099942, 0.065752, 0.001428
400, 1.000000, 301, 15, 29, 1004.000000, 0.178078, 0.099140, 0.064423, 0.001444
400, 1.000000, 301, 15, 29, 1004.000000, 0.175208, 0.099152, 0.063122, 0.001130
400, 1.000000, 301, 15, 29, 1004.000000, 0.176529, 0.099170, 0.063507, 0.001442
400, 1.000000, 301, 15, 29, 1004.000000, 0.174786, 0.099012, 0.062843, 0.001002
400, 1.000000, 301, 15, 29, 1004.000000, 0.172107, 0.096168, 0.063812, 0.000996
400, 1.000000, 301, 15, 29, 1004.000000, 0.172468, 0.095688, 0.064573, 0.001054
400, 1.000000, 301, 15, 29, 1004.000000, 0.173509, 0.096225, 0.064709, 0.001062
400, 1.000000, 301, 15, 29, 1004.000000, 0.173887, 0.097861, 0.063773, 0.001028
400, 1.000000, 301, 15, 29, 1004.000000, 0.172661, 0.094460, 0.064219, 0.001510
400, 1.000000, 301, 15, 29, 1004.000000, 0.171599, 0.094907, 0.062851, 0.001519
400, 1.000000, 301, 15, 29, 1004.000000, 0.175267, 0.099073, 0.063895, 0.000981
400, 1.000000, 301, 15, 29, 1004.000000, 0.173840, 0.097792, 0.063187, 0.001019
