# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
50, 1.000000, 43, 5, 9, 107.000000, 0.004959, 0.001613, 0.001544, 0.000804
50, 1.000000, 43, 5, 9, 107.000000, 0.007679, 0.003312, 0.002121, 0.000636
50, 1.000000, 43, 5, 9, 107.000000, 0.003972, 0.001721, 0.001158, 0.000286
50, 1.000000, 43, 5, 9, 107.000000, 0.004414, 0.001718, 0.001124, 0.000489
50, 1.000000, 43, 5, 9, 107.000000, 0.006731, 0.002746, 0.001895, 0.000680
50, 1.000000, 43, 5, 9, 107.000000, 0.003764, 0.001572, 0.001067, 0.000287
50, 1.000000, 43, 5, 9, 107.000000, 0.003938, 0.001624, 0.001139, 0.000332
50, 1.000000, 43, 5, 9, 107.000000, 0.003687, 0.001624, 0.000996, 0.000296
50, 1.000000, 43, 5, 9, 107.000000, 0.003708, 0.001580, 0.001070, 0.000285
50, 1.000000, 43, 5, 9, 107.000000, 0.005490, 0.002438, 0.001454, 0.000414
50, 1.000000, 43, 5, 9, 107.000000, 0.005503, 0.002489, 0.001446, 0.000394
50, 1.000000, 43, 5, 9, 107.000000, 0.003796, 0.001571, 0.001032, 0.000336
50, 1.000000, 43, 5, 9, 107.000000, 0.004215, 0.001545, 0.001558, 0.000305
50, 1.000000, 43, 5, 9, 107.000000, 0.004990, 0.002481, 0.001255, 0.000282
50, 1.000000, 43, 5, 9, 107.000000, 0.003701, 0.001599, 0.001055, 0.000275
50, 1.000000, 43, 5, 9, 107.000000, 0.003688, 0.001540, 0.001091, 0.000276
50, 1.000000, 43, 5, 9, 107.000000, 0.003994, 0.001646, 0.001201, 0.000304
50, 1.000000, 43, 5, 9, 107.000000, 0.003834, 0.001629, 0.001065, 0.000290
50, 1.000000, 43, 5, 9, 107.000000, 0.003889, 0.001628, 0.001143, 0.000328
50, 1.000000, 43, 5, 9, 107.000000, 0.003774, 0.001695, 0.001005, 0.000304
