# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
300, 1.000000, 219, 13, 23, 745.000000, 0.144943, 0.054175, 0.080599, 0.001182
300, 1.000000, 219, 13, 23, 745.000000, 0.160004, 0.053386, 0.096059, 0.001135
300, 1.000000, 219, 13, 23, 745.000000, 0.149558, 0.056618, 0.083986, 0.000807
300, 1.000000, 219, 13, 23, 745.000000, 0.136436, 0.052854, 0.075628, 0.000702
300, 1.000000, 219, 13, 23, 745.000000, 0.137153, 0.051645, 0.076085, 0.000755
300, 1.000000, 219, 13, 23, 745.000000, 0.137128, 0.050897, 0.077159, 0.000784
300, 1.000000, 219, 13, 23, 745.000000, 0.135470, 0.050367, 0.076749, 0.000896
300, 1.000000, 219, 13, 23, 745.000000, 0.136987, 0.053920, 0.075077, 0.000820
300, 1.000000, 219, 13, 23, 745.000000, 0.135128, 0.049616, 0.076840, 0.000758
300, 1.000000, 219, 13, 23, 745.000000, 0.165046, 0.058801, 0.096672, 0.001270
300, 1.000000, 219, 13, 23, 745.000000, 0.165677, 0.060010, 0.096442, 0.000709
300, 1.000000, 219, 13, 23, 745.000000, 0.163990, 0.061597, 0.093907, 0.000762
300, 1.000000, 219, 13, 23, 745.000000, 0.167503, 0.058824, 0.100650, 0.000748
300, 1.000000, 219, 13, 23, 745.000000, 0.153830, 0.058964, 0.084556, 0.001042
300, 1.000000, 219, 13, 23, 745.000000, 0.138222, 0.051828, 0.076553, 0.001142
300, 1.000000, 219, 13, 23, 745.000000, 0.139697, 0.051469, 0.079101, 0.001050
300, 1.000000, 219, 13, 23, 745.000000, 0.133981, 0.049746, 0.075041, 0.001035
300, 1.000000, 219, 13, 23, 745.000000, 0.135614, 0.048807, 0.075768, 0.001026
300, 1.000000, 219, 13, 23, 745.000000, 0.134467, 0.050414, 0.074927, 0.001037
300, 1.000000, 219, 13, 23, 745.000000, 0.138050, 0.049459, 0.075954, 0.001146
