# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
900, 1.000000, 660, 35, 69, 2381.000000, 10.924355, 0.598492, 10.277665, 0.003905
900, 1.000000, 660, 35, 69, 2381.000000, 10.739173, 0.602676, 10.088280, 0.003942
900, 1.000000, 660, 35, 69, 2381.000000, 10.560693, 0.603404, 9.908792, 0.003923
900, 1.000000, 660, 35, 69, 2381.000000, 10.552466, 0.600255, 9.900262, 0.004122
900, 1.000000, 660, 35, 69, 2381.000000, 10.727520, 0.602840, 10.076451, 0.004029
900, 1.000000, 660, 35, 69, 2381.000000, 10.562139, 0.594271, 9.920481, 0.003880
900, 1.000000, 660, 35, 69, 2381.000000, 10.631270, 0.603159, 9.979774, 0.003916
900, 1.000000, 660, 35, 69, 2381.000000, 10.830898, 0.599718, 10.183170, 0.003927
900, 1.000000, 660, 35, 69, 2381.000000, 10.576596, 0.602104, 9.926198, 0.004099
900, 1.000000, 660, 35, 69, 2381.000000, 10.613578, 0.600872, 9.965242, 0.003889
900, 1.000000, 660, 35, 69, 2381.000000, 10.756290, 0.598139, 10.110432, 0.003881
900, 1.000000, 660, 35, 69, 2381.000000, 10.534695, 0.600452, 9.886170, 0.003946
900, 1.000000, 660, 35, 69, 2381.000000, 11.205609, 0.601292, 10.556189, 0.004040
900, 1.000000, 660, 35, 69, 2381.000000, 10.860983, 0.682747, 10.129620, 0.003912
900, 1.000000, 660, 35, 69, 2381.000000, 10.647853, 0.610044, 9.989542, 0.004046
900, 1.000000, 660, 35, 69, 2381.000000, 10.441591, 0.593397, 9.800517, 0.003955
900, 1.000000, 660, 35, 69, 2381.000000, 10.725040, 0.602033, 10.074591, 0.003990
900, 1.000000, 660, 35, 69, 2381.000000, 10.458004, 0.598985, 9.807998, 0.004063
900, 1.000000, 660, 35, 69, 2381.000000, 10.433790, 0.601393, 9.784100, 0.003918
900, 1.000000, 660, 35, 69, 2381.000000, 10.586458, 0.603501, 9.934018, 0.003907
