# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
100, 1.000000, 94, 52, 127, 279.000000, 0.021484, 0.005029, 0.002193, 0.011537
100, 1.000000, 94, 52, 127, 279.000000, 0.023666, 0.005559, 0.002423, 0.013050
100, 1.000000, 94, 52, 127, 279.000000, 0.018850, 0.004208, 0.001923, 0.010715
100, 1.000000, 94, 52, 127, 279.000000, 0.021370, 0.005923, 0.002395, 0.010695
100, 1.000000, 94, 52, 127, 279.000000, 0.019536, 0.004251, 0.001933, 0.011055
100, 1.000000, 94, 52, 127, 279.000000, 0.022158, 0.005902, 0.002869, 0.010948
100, 1.000000, 94, 52, 127, 279.000000, 0.018992, 0.004248, 0.001971, 0.010761
100, 1.000000, 94, 52, 127, 279.000000, 0.021256, 0.005157, 0.002483, 0.011184
100, 1.000000, 94, 52, 127, 279.000000, 0.022367, 0.005823, 0.002081, 0.012001
100, 1.000000, 94, 52, 127, 279.000000, 0.019058, 0.004213, 0.001998, 0.010823
100, 1.000000, 94, 52, 127, 279.000000, 0.020553, 0.004877, 0.002068, 0.011499
100, 1.000000, 94, 52, 127, 279.000000, 0.018979, 0.004300, 0.001999, 0.010672
100, 1.000000, 94, 52, 127, 279.000000, 0.019650, 0.004212, 0.002446, 0.010923
100, 1.000000, 94, 52, 127, 279.000000, 0.019864, 0.004270, 0.001974, 0.011609
100, 1.000000, 94, 52, 127, 279.000000, 0.022222, 0.005912, 0.002917, 0.010796
100, 1.000000, 94, 52, 127, 279.000000, 0.023471, 0.006965, 0.002351, 0.011678
100, 1.000000, 94, 52, 127, 279.000000, 0.019735, 0.004213, 0.001901, 0.011625
100, 1.000000, 94, 52, 127, 279.000000, 0.019528, 0.004287, 0.002031, 0.011170
100, 1.000000, 94, 52, 127, 279.000000, 0.022140, 0.005997, 0.002568, 0.010860
100, 1.000000, 94, 52, 127, 279.000000, 0.023209, 0.005834, 0.002656, 0.012103
