# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
600, 1.000000, 542, 104, 204, 1525.000000, 0.387702, 0.241111, 0.066033, 0.047313
600, 1.000000, 542, 104, 204, 1525.000000, 0.384730, 0.241706, 0.065460, 0.048286
600, 1.000000, 542, 104, 204, 1525.000000, 0.381251, 0.237693, 0.065895, 0.047557
600, 1.000000, 542, 104, 204, 1525.000000, 0.385247, 0.241400, 0.065488, 0.047779
600, 1.000000, 542, 104, 204, 1525.000000, 0.382149, 0.240862, 0.064564, 0.046818
600, 1.000000, 542, 104, 204, 1525.000000, 0.390768, 0.246791, 0.065440, 0.049261
600, 1.000000, 542, 104, 204, 1525.000000, 0.386672, 0.242046, 0.066281, 0.048257
600, 1.000000, 542, 104, 204, 1525.000000, 0.385263, 0.241947, 0.065715, 0.047618
600, 1.000000, 542, 104, 204, 1525.000000, 0.388855, 0.244756, 0.066462, 0.047611
600, 1.000000, 542, 104, 204, 1525.000000, 0.385452, 0.241983, 0.064973, 0.048564
600, 1.000000, 542, 104, 204, 1525.000000, 0.384644, 0.243040, 0.064272, 0.047614
600, 1.000000, 542, 104, 204, 1525.000000, 0.386535, 0.239932, 0.065587, 0.048033
600, 1.000000, 542, 104, 204, 1525.000000, 0.385706, 0.242928, 0.065215, 0.048349
600, 1.000000, 542, 104, 204, 1525.000000, 0.382959, 0.241399, 0.064878, 0.047595
600, 1.000000, 542, 104, 204, 1525.000000, 0.383965, 0.240949, 0.065422, 0.048140
600, 1.000000, 542, 104, 204, 1525.000000, 0.385437, 0.242237, 0.066822, 0.047506
600, 1.000000, 542, 104, 204, 1525.000000, 0.391538, 0.243521, 0.066442, 0.048440
600, 1.000000, 542, 104, 204, 1525.000000, 0.384117, 0.240870, 0.065530, 0.048072
600, 1.000000, 542, 104, 204, 1525.000000, 0.383473, 0.240803, 0.065166, 0.047615
600, 1.000000, 542, 104, 204, 1525.000000, 0.384118, 0.242070, 0.064551, 0.048130
