# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
850, 1.000000, 822, 141, 294, 2124.000000, 1.191214, 0.856921, 0.157004, 0.114419
850, 1.000000, 822, 141, 294, 2124.000000, 1.204301, 0.872504, 0.157446, 0.115150
850, 1.000000, 822, 141, 294, 2124.000000, 1.257786, 0.930692, 0.154450, 0.113792
850, 1.000000, 822, 141, 294, 2124.000000, 1.196754, 0.867888, 0.155295, 0.114682
850, 1.000000, 822, 141, 294, 2124.000000, 1.198396, 0.866801, 0.157105, 0.114635
850, 1.000000, 822, 141, 294, 2124.000000, 1.197978, 0.865119, 0.158069, 0.113742
850, 1.000000, 822, 141, 294, 2124.000000, 1.186431, 0.857476, 0.155298, 0.115243
850, 1.000000, 822, 141, 294, 2124.000000, 1.196733, 0.867360, 0.155249, 0.114801
850, 1.000000, 822, 141, 294, 2124.000000, 1.204792, 0.873113, 0.157507, 0.115004
850, 1.000000, 822, 141, 294, 2124.000000, 1.200168, 0.869168, 0.157343, 0.114425
850, 1.000000, 822, 141, 294, 2124.000000, 1.189350, 0.861113, 0.155198, 0.114829
850, 1.000000, 822, 141, 294, 2124.000000, 1.207224, 0.869775, 0.158353, 0.114686
850, 1.000000, 822, 141, 294, 2124.000000, 1.268753, 0.938296, 0.156201, 0.114951
850, 1.000000, 822, 141, 294, 2124.000000, 1.207579, 0.871144, 0.158373, 0.114093
850, 1.000000, 822, 141, 294, 2124.000000, 1.197250, 0.867748, 0.155603, 0.115055
850, 1.000000, 822, 141, 294, 2124.000000, 1.252408, 0.924820, 0.155034, 0.114338
850, 1.000000, 822, 141, 294, 2124.000000, 1.201491, 0.870561, 0.156801, 0.115089
850, 1.000000, 822, 141, 294, 2124.000000, 1.190139, 0.856483, 0.156955, 0.114230
850, 1.000000, 822, 141, 294, 2124.000000, 1.199613, 0.868992, 0.156287, 0.114770
850, 1.000000, 822, 141, 294, 2124.000000, 1.188940, 0.855516, 0.156115, 0.119224
