# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
950, 1.000000, 878, 150, 323, 2556.000000, 1.127895, 0.744867, 0.135290, 0.173022
950, 1.000000, 878, 150, 323, 2556.000000, 1.112242, 0.736746, 0.134360, 0.172807
950, 1.000000, 878, 150, 323, 2556.000000, 1.112794, 0.736120, 0.135159, 0.173056
950, 1.000000, 878, 150, 323, 2556.000000, 1.119609, 0.742707, 0.135375, 0.172843
950, 1.000000, 878, 150, 323, 2556.000000, 1.114512, 0.736255, 0.135002, 0.174487
950, 1.000000, 878, 150, 323, 2556.000000, 1.118712, 0.741481, 0.134953, 0.173158
950, 1.000000, 878, 150, 323, 2556.000000, 1.121782, 0.738464, 0.136266, 0.172808
950, 1.000000, 878, 150, 323, 2556.000000, 1.117515, 0.741126, 0.134723, 0.172817
950, 1.000000, 878, 150, 323, 2556.000000, 1.118832, 0.742830, 0.133582, 0.173844
950, 1.000000, 878, 150, 323, 2556.000000, 1.121529, 0.743728, 0.135774, 0.172995
950, 1.000000, 878, 150, 323, 2556.000000, 1.110684, 0.735917, 0.133743, 0.172477
950, 1.000000, 878, 150, 323, 2556.000000, 1.117332, 0.733832, 0.136440, 0.173650
950, 1.000000, 878, 150, 323, 2556.000000, 1.113254, 0.730440, 0.135853, 0.173629
950, 1.000000, 878, 150, 323, 2556.000000, 1.114400, 0.737970, 0.134518, 0.173203
950, 1.000000, 878, 150, 323, 2556.000000, 1.113725, 0.738315, 0.134506, 0.172736
950, 1.000000, 878, 150, 323, 2556.000000, 1.118573, 0.741272, 0.134757, 0.173455
950, 1.000000, 878, 150, 323, 2556.000000, 1.105212, 0.730750, 0.132882, 0.173035
950, 1.000000, 878, 150, 323, 2556.000000, 1.177474, 0.793055, 0.137358, 0.173004
950, 1.000000, 878, 150, 323, 2556.000000, 1.122038, 0.743635, 0.135097, 0.173754
950, 1.000000, 878, 150, 323, 2556.000000, 1.119404, 0.741335, 0.135931, 0.173351
