# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
600, 1.000000, 428, 39, 160, 1725.000000, 0.342084, 0.246413, 0.046265, 0.027634
600, 1.000000, 428, 39, 160, 1725.000000, 0.342920, 0.246014, 0.045456, 0.028986
600, 1.000000, 428, 39, 160, 1725.000000, 0.338212, 0.241709, 0.046678, 0.028786
600, 1.000000, 428, 39, 160, 1725.000000, 0.337753, 0.241223, 0.046670, 0.027698
600, 1.000000, 428, 39, 160, 1725.000000, 0.342115, 0.245885, 0.047574, 0.028051
600, 1.000000, 428, 39, 160, 1725.000000, 0.339794, 0.239902, 0.049059, 0.028673
600, 1.000000, 428, 39, 160, 1725.000000, 0.339513, 0.240402, 0.049195, 0.027133
600, 1.000000, 428, 39, 160, 1725.000000, 0.346460, 0.247180, 0.048246, 0.029560
600, 1.000000, 428, 39, 160, 1725.000000, 0.337925, 0.240763, 0.048474, 0.028483
600, 1.000000, 428, 39, 160, 1725.000000, 0.330317, 0.232737, 0.048030, 0.028520
600, 1.000000, 428, 39, 160, 1725.000000, 0.345377, 0.245497, 0.048769, 0.028955
600, 1.000000, 428, 39, 160, 1725.000000, 0.341574, 0.241236, 0.046353, 0.029283
600, 1.000000, 428, 39, 160, 1725.000000, 0.351409, 0.252708, 0.047908, 0.028837
600, 1.000000, 428, 39, 160, 1725.000000, 0.332573, 0.237164, 0.046132, 0.026975
600, 1.000000, 428, 39, 160, 1725.000000, 0.336889, 0.240028, 0.048417, 0.026621
600, 1.000000, 428, 39, 160, 1725.000000, 0.367875, 0.267410, 0.050200, 0.027433
600, 1.000000, 428, 39, 160, 1725.000000, 0.344588, 0.247747, 0.046640, 0.028401
600, 1.000000, 428, 39, 160, 1725.000000, 0.411345, 0.313193, 0.047012, 0.029536
600, 1.000000, 428, 39, 160, 1725.000000, 0.344174, 0.245595, 0.049070, 0.028694
600, 1.000000, 428, 39, 160, 1725.000000, 0.334935, 0.240636, 0.045872, 0.027365
