5707.481000,1407.810000
5752.140333,1330.580000

882.860000,1218.909000
882.860000,1218.909000

882.860000,1218.909000
762.604000,1187.493500

3435.198000,4772.917000
3442.343000,4870.811000

5697.469000,1534.807000
5766.610000,1558.679333

1095.918000,861.081000
1054.429000,755.091000

3200.087000,4452.431000
3172.382500,4528.820000

5740.263000,1374.464000
5752.140333,1330.580000

684.976000,1236.334000
762.604000,1187.493500

3033.749000,4700.748000
3118.628000,4761.623000

5963.951000,1417.968000
5922.858000,1347.315000

842.474000,660.727000
842.474000,660.727000

3157.436000,4855.350000
3246.335000,4937.678000

3157.436000,4855.350000
3118.628000,4761.623000

5608.512000,1415.004000
5560.802000,1431.887500

755.209000,1012.724000
811.873500,1016.564000

2962.667000,4524.619000
2954.357000,4563.077000

5817.954000,1109.115000
5817.954000,1109.115000

962.034000,1208.255000
882.860000,1218.909000

3093.106000,4639.775000
3118.628000,4761.623000

5756.022000,1374.681000
5752.140333,1330.580000

972.838000,1008.756000
983.173500,943.908500

2954.357000,4563.077000
2954.357000,4563.077000

5718.962000,1352.314000
5752.140333,1330.580000

781.919000,1069.645000
762.604000,1187.493500

781.919000,1069.645000
811.873500,1016.564000

3183.613000,4595.996000
3172.382500,4528.820000

5643.736000,1092.865000
5643.736000,1092.865000

753.968000,1185.302000
762.604000,1187.493500

3115.769000,4550.288000
3172.382500,4528.820000

5451.289000,1241.174000
5544.599000,1282.883000

904.152000,1273.635000
882.860000,1218.909000

3041.822000,5057.016000
2986.529000,4956.254000

5507.183000,1169.502000
5544.599000,1282.883000

521.767000,774.051000
521.767000,774.051000

3271.815000,5029.330000
3185.919000,5064.148000

3271.815000,5029.330000
3246.335000,4937.678000

5754.681000,1332.964000
5752.140333,1330.580000

1054.429000,755.091000
1054.429000,755.091000

3261.787000,4762.507000
3279.979000,4727.860000

5554.919000,1237.898000
5544.599000,1282.883000

990.594000,660.833000
1054.429000,755.091000

3185.919000,5064.148000
3185.919000,5064.148000

5955.758000,1563.401000
5955.758000,1563.401000

5955.758000,1563.401000
5890.545000,1663.470000

1122.569000,848.690000
1054.429000,755.091000

3279.524000,4908.608000
3246.335000,4937.678000

5570.405000,1202.526000
5544.599000,1282.883000

770.582000,744.347000
842.474000,660.727000

770.582000,744.347000
802.255000,811.215000

3357.265000,4829.141000
3442.343000,4870.811000

5904.540000,1288.403000
5922.858000,1347.315000

5904.540000,1288.403000
5991.931000,1275.872000

709.939000,1246.991000
762.604000,1187.493500

2982.968000,4848.765000
2986.529000,4956.254000

5817.822000,1361.528000
5752.140333,1330.580000

5817.822000,1361.528000
5922.858000,1347.315000

652.777000,1129.437000
762.604000,1187.493500

652.777000,1129.437000
605.047000,1078.468000

3148.552000,5080.571000
3185.919000,5064.148000

5660.031000,1500.094000
5766.610000,1558.679333

5660.031000,1500.094000
5560.802000,1431.887500

1025.129000,925.899000
983.173500,943.908500

3453.359000,4758.364000
3442.343000,4870.811000

5544.599000,1282.883000
5544.599000,1282.883000

584.622000,1103.100000
605.047000,1078.468000

2949.916000,4990.410000
2986.529000,4956.254000

5905.305000,1264.440000
5922.858000,1347.315000

5905.305000,1264.440000
5991.931000,1275.872000

964.874000,662.999000
842.474000,660.727000

3384.437000,4660.291000
3319.934000,4563.909000

3384.437000,4660.291000
3279.979000,4727.860000

5698.314000,1497.051000
5766.610000,1558.679333

1078.934000,906.176000
983.173500,943.908500

3049.037000,4792.871000
3118.628000,4761.623000

5566.508000,1130.031000
5643.736000,1092.865000

705.370000,761.287000
657.836000,849.745000

705.370000,761.287000
802.255000,811.215000

2975.911000,4840.634000
2986.529000,4956.254000

5538.796000,1387.713000
5544.599000,1282.883000

5538.796000,1387.713000
5560.802000,1431.887500

633.786000,1109.177000
605.047000,1078.468000

3349.534000,4503.824000
3319.934000,4563.909000

5960.343000,1542.672000
5955.758000,1563.401000

913.344000,1219.709000
882.860000,1218.909000

3097.243000,4691.441000
3118.628000,4761.623000

5922.858000,1347.315000
5922.858000,1347.315000

5922.858000,1347.315000
5991.931000,1275.872000

826.582000,691.311000
842.474000,660.727000

826.582000,691.311000
802.255000,811.215000

3301.945000,4452.475000
3319.934000,4563.909000

5543.828000,1590.864000
5543.828000,1590.864000

626.427000,1175.541000
605.047000,1078.468000

3168.400000,4534.575000
3172.382500,4528.820000

5758.033000,1231.389000
5752.140333,1330.580000

479.245000,822.479000
521.767000,774.051000

3384.027000,4590.487000
3319.934000,4563.909000

5474.864000,1585.942000
5543.828000,1590.864000

739.515000,641.003000
842.474000,660.727000

3013.742000,4659.161000
2954.357000,4563.077000

5626.728000,1553.241000
5543.828000,1590.864000

1091.645000,1125.952000
1094.312500,1124.219000

3198.908000,4559.059000
3172.382500,4528.820000

3198.908000,4559.059000
3319.934000,4563.909000

5601.602000,1489.181000
5543.828000,1590.864000

5601.602000,1489.181000
5560.802000,1431.887500

884.631000,1073.102000
811.873500,1016.564000

3295.575000,4764.655000
3279.979000,4727.860000

6001.708000,1224.737000
5991.931000,1275.872000

840.562000,1263.730000
882.860000,1218.909000

840.562000,1263.730000
762.604000,1187.493500

3300.580000,5078.834000
3185.919000,5064.148000

6010.936000,1211.958000
5991.931000,1275.872000

948.361000,769.713000
1054.429000,755.091000

3298.040000,4903.680000
3246.335000,4937.678000

5779.712000,1481.600000
5766.610000,1558.679333

951.477000,1138.219000
882.860000,1218.909000

3442.343000,4870.811000
3442.343000,4870.811000

5456.089000,1419.015000
5560.802000,1431.887500

969.800000,718.788000
1054.429000,755.091000

3039.442000,4562.516000
2954.357000,4563.077000

5750.380000,1525.997000
5766.610000,1558.679333

993.323000,1211.569000
882.860000,1218.909000

3428.937000,4958.772000
3442.343000,4870.811000

5817.822000,1513.680000
5766.610000,1558.679333

771.240000,1189.685000
882.860000,1218.909000

771.240000,1189.685000
762.604000,1187.493500

3032.776000,4491.788000
2954.357000,4563.077000

5927.693000,1427.012000
5922.858000,1347.315000

984.626000,977.185000
983.173500,943.908500

3047.828000,4708.073000
3118.628000,4761.623000

5674.745000,1263.872000
5752.140333,1330.580000

800.049000,669.941000
842.474000,660.727000

2930.435000,4897.913000
2986.529000,4956.254000

5631.695000,1474.879000
5560.802000,1431.887500

510.158000,1117.780000
605.047000,1078.468000

3334.463000,4832.009000
3442.343000,4870.811000

3334.463000,4832.009000
3279.979000,4727.860000

5912.796000,1448.828000
5955.758000,1563.401000

5912.796000,1448.828000
5922.858000,1347.315000

1096.980000,1122.486000
1094.312500,1124.219000

3267.370000,4542.756000
3172.382500,4528.820000

3267.370000,4542.756000
3319.934000,4563.909000

5937.651000,1570.609000
5955.758000,1563.401000

5937.651000,1570.609000
5890.545000,1663.470000

940.274000,658.989000
842.474000,660.727000

3254.959000,4786.899000
3279.979000,4727.860000

5711.030000,1175.470000
5643.736000,1092.865000

605.047000,1078.468000
605.047000,1078.468000

2986.529000,4956.254000
2986.529000,4956.254000

5825.953000,1539.765000
5766.610000,1558.679333

808.958000,864.982000
802.255000,811.215000

3289.786000,4689.596000
3279.979000,4727.860000

5432.785000,1286.629000
5544.599000,1282.883000

804.732000,986.559000
811.873500,1016.564000

2909.011000,4916.565000
2986.529000,4956.254000

5745.535000,1295.763000
5752.140333,1330.580000

940.322000,1013.903000
983.173500,943.908500

3354.729000,4536.019000
3319.934000,4563.909000

5640.785000,1484.060000
5560.802000,1431.887500

1007.362000,1109.923000
1094.312500,1124.219000

3001.024000,4845.818000
2986.529000,4956.254000

5928.979000,1145.248000
5817.954000,1109.115000

815.921000,1104.002000
762.604000,1187.493500

815.921000,1104.002000
811.873500,1016.564000

3176.365000,4523.065000
3172.382500,4528.820000

5890.545000,1663.470000
5955.758000,1563.401000

5890.545000,1663.470000
5890.545000,1663.470000

681.662000,1188.839000
762.604000,1187.493500

3253.434000,4826.612000
3279.979000,4727.860000

3253.434000,4826.612000
3246.335000,4937.678000

5500.550000,1454.074000
5560.802000,1431.887500

1048.567000,846.370000
1054.429000,755.091000

1048.567000,846.370000
983.173500,943.908500

3020.051000,5047.561000
2986.529000,4956.254000

6066.580000,1347.692000
5991.931000,1275.872000

626.247000,949.475000
657.836000,849.745000

3319.934000,4563.909000
3319.934000,4563.909000

5853.820000,1727.535000
5890.545000,1663.470000

931.022000,637.879000
842.474000,660.727000

3427.989000,4604.541000
3319.934000,4563.909000

5796.432000,1295.807000
5752.140333,1330.580000

831.030000,1000.447000
811.873500,1016.564000

3436.254000,4939.321000
3442.343000,4870.811000

6043.133000,1574.369000
5955.758000,1563.401000

1051.786000,1005.182000
983.173500,943.908500

3283.187000,4569.203000
3172.382500,4528.820000

3283.187000,4569.203000
3319.934000,4563.909000

5913.391000,1274.620000
5922.858000,1347.315000

5913.391000,1274.620000
5991.931000,1275.872000

818.817000,1265.286000
882.860000,1218.909000

818.817000,1265.286000
762.604000,1187.493500

3240.621000,4497.399000
3172.382500,4528.820000

3240.621000,4497.399000
3319.934000,4563.909000

5822.244000,1560.519000
5890.545000,1663.470000

5822.244000,1560.519000
5766.610000,1558.679333

650.956000,841.451000
657.836000,849.745000

3347.746000,4881.433000
3442.343000,4870.811000

3347.746000,4881.433000
3246.335000,4937.678000

5724.780000,1305.398000
5752.140333,1330.580000

1005.442000,696.232000
1054.429000,755.091000

3257.158000,4858.794000
3246.335000,4937.678000

5726.912000,1359.749000
5752.140333,1330.580000

828.972000,639.243000
842.474000,660.727000

3399.131000,4690.904000
3279.979000,4727.860000

5865.549000,1104.218000
5817.954000,1109.115000

999.339000,957.243000
983.173500,943.908500

3225.038000,4732.829000
3279.979000,4727.860000

3225.038000,4732.829000
3118.628000,4761.623000

5813.417000,1230.646000
5817.954000,1109.115000

5813.417000,1230.646000
5752.140333,1330.580000

888.528000,641.291000
842.474000,660.727000

3288.128000,5032.029000
3185.919000,5064.148000

3288.128000,5032.029000
3246.335000,4937.678000

5708.369000,1387.340000
5752.140333,1330.580000

954.307000,1234.425000
882.860000,1218.909000

3501.067000,4935.925000
3442.343000,4870.811000

5910.787000,1543.231000
5955.758000,1563.401000

5910.787000,1543.231000
5890.545000,1663.470000

563.829000,965.241000
605.047000,1078.468000

3096.084000,4792.061000
3118.628000,4761.623000

5991.931000,1275.872000
