# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
400, 1.000000, 323, 68, 226, 1028.000000, 0.189604, 0.094897, 0.022201, 0.059244
400, 1.000000, 323, 68, 226, 1028.000000, 0.189633, 0.091352, 0.022212, 0.061596
400, 1.000000, 323, 68, 226, 1028.000000, 0.185296, 0.088563, 0.023996, 0.060981
400, 1.000000, 323, 68, 226, 1028.000000, 0.179419, 0.086274, 0.021717, 0.058753
400, 1.000000, 323, 68, 226, 1028.000000, 0.183209, 0.089248, 0.020353, 0.061511
400, 1.000000, 323, 68, 226, 1028.000000, 0.183924, 0.089254, 0.022725, 0.059803
400, 1.000000, 323, 68, 226, 1028.000000, 0.184392, 0.087938, 0.021470, 0.062313
400, 1.000000, 323, 68, 226, 1028.000000, 0.188127, 0.092601, 0.022556, 0.061624
400, 1.000000, 323, 68, 226, 1028.000000, 0.180867, 0.085954, 0.021979, 0.061345
400, 1.000000, 323, 68, 226, 1028.000000, 0.184466, 0.091520, 0.022119, 0.060282
400, 1.000000, 323, 68, 226, 1028.000000, 0.195414, 0.103212, 0.021469, 0.059000
400, 1.000000, 323, 68, 226, 1028.000000, 0.185944, 0.090175, 0.020831, 0.061370
400, 1.000000, 323, 68, 226, 1028.000000, 0.184772, 0.089253, 0.020547, 0.062666
400, 1.000000, 323, 68, 226, 1028.000000, 0.181462, 0.088149, 0.021597, 0.060470
400, 1.000000, 323, 68, 226, 1028.000000, 0.184196, 0.089111, 0.021601, 0.060692
400, 1.000000, 323, 68, 226, 1028.000000, 0.193937, 0.091233, 0.027920, 0.061668
400, 1.000000, 323, 68, 226, 1028.000000, 0.177611, 0.086654, 0.021657, 0.058729
400, 1.000000, 323, 68, 226, 1028.000000, 0.181589, 0.087370, 0.020452, 0.062615
400, 1.000000, 323, 68, 226, 1028.000000, 0.182153, 0.087231, 0.021626, 0.061404
400, 1.000000, 323, 68, 226, 1028.000000, 0.182853, 0.089917, 0.022551, 0.059599
