# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
250, 1.000000, 240, 41, 130, 651.000000, 0.086066, 0.054150, 0.009750, 0.015895
250, 1.000000, 240, 41, 130, 651.000000, 0.090430, 0.058738, 0.010476, 0.015734
250, 1.000000, 240, 41, 130, 651.000000, 0.093409, 0.058694, 0.011246, 0.016416
250, 1.000000, 240, 41, 130, 651.000000, 0.088799, 0.055416, 0.010373, 0.016060
250, 1.000000, 240, 41, 130, 651.000000, 0.089102, 0.057000, 0.009808, 0.015806
250, 1.000000, 240, 41, 130, 651.000000, 0.092555, 0.059446, 0.010866, 0.015558
250, 1.000000, 240, 41, 130, 651.000000, 0.089894, 0.056362, 0.012411, 0.015408
250, 1.000000, 240, 41, 130, 651.000000, 0.092388, 0.058507, 0.011314, 0.016059
250, 1.000000, 240, 41, 130, 651.000000, 0.091356, 0.057927, 0.010534, 0.015763
250, 1.000000, 240, 41, 130, 651.000000, 0.094391, 0.059629, 0.010937, 0.015514
250, 1.000000, 240, 41, 130, 651.000000, 0.088089, 0.055896, 0.010561, 0.016039
250, 1.000000, 240, 41, 130, 651.000000, 0.089699, 0.056791, 0.011151, 0.015982
250, 1.000000, 240, 41, 130, 651.000000, 0.103520, 0.069773, 0.011268, 0.015256
250, 1.000000, 240, 41, 130, 651.000000, 0.093224, 0.060050, 0.010898, 0.015507
250, 1.000000, 240, 41, 130, 651.000000, 0.090149, 0.055524, 0.010618, 0.017188
250, 1.000000, 240, 41, 130, 651.000000, 0.088979, 0.057050, 0.011539, 0.014754
250, 1.000000, 240, 41, 130, 651.000000, 0.089238, 0.058397, 0.010097, 0.014997
250, 1.000000, 240, 41, 130, 651.000000, 0.091620, 0.059670, 0.010231, 0.015572
250, 1.000000, 240, 41, 130, 651.000000, 0.089280, 0.055533, 0.011304, 0.015741
250, 1.000000, 240, 41, 130, 651.000000, 0.090920, 0.057440, 0.012164, 0.015474
