# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
800, 1.000000, 463, 40, 202, 2236.000000, 0.589738, 0.390623, 0.112074, 0.050285
800, 1.000000, 463, 40, 202, 2236.000000, 0.625882, 0.406899, 0.133588, 0.054778
800, 1.000000, 463, 40, 202, 2236.000000, 0.604911, 0.403095, 0.118884, 0.049425
800, 1.000000, 463, 40, 202, 2236.000000, 0.569774, 0.384163, 0.110649, 0.046379
800, 1.000000, 463, 40, 202, 2236.000000, 0.575370, 0.389219, 0.111734, 0.046492
800, 1.000000, 463, 40, 202, 2236.000000, 0.586172, 0.396505, 0.114152, 0.048769
800, 1.000000, 463, 40, 202, 2236.000000, 0.608643, 0.426138, 0.107135, 0.047568
800, 1.000000, 463, 40, 202, 2236.000000, 0.592114, 0.396419, 0.115678, 0.050827
800, 1.000000, 463, 40, 202, 2236.000000, 0.586340, 0.395371, 0.116491, 0.044782
800, 1.000000, 463, 40, 202, 2236.000000, 0.594110, 0.395196, 0.120531, 0.049388
800, 1.000000, 463, 40, 202, 2236.000000, 0.651026, 0.452438, 0.122667, 0.047581
800, 1.000000, 463, 40, 202, 2236.000000, 0.606808, 0.392146, 0.138388, 0.049046
800, 1.000000, 463, 40, 202, 2236.000000, 0.586997, 0.401454, 0.110932, 0.045505
800, 1.000000, 463, 40, 202, 2236.000000, 0.595201, 0.402587, 0.117519, 0.044999
800, 1.000000, 463, 40, 202, 2236.000000, 0.585825, 0.394565, 0.115153, 0.048276
800, 1.000000, 463, 40, 202, 2236.000000, 0.620366, 0.420151, 0.124105, 0.047848
800, 1.000000, 463, 40, 202, 2236.000000, 0.592192, 0.398945, 0.118362, 0.046839
800, 1.000000, 463, 40, 202, 2236.000000, 0.593073, 0.401644, 0.112884, 0.048091
800, 1.000000, 463, 40, 202, 2236.000000, 0.613139, 0.415084, 0.121121, 0.048060
800, 1.000000, 463, 40, 202, 2236.000000, 0.571688, 0.375722, 0.119846, 0.047369
