# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
500, 1.000000, 412, 87, 281, 1424.000000, 0.345753, 0.141953, 0.039178, 0.145616
500, 1.000000, 412, 87, 281, 1424.000000, 0.328808, 0.137828, 0.036680, 0.137822
500, 1.000000, 412, 87, 281, 1424.000000, 0.334398, 0.134434, 0.038373, 0.143989
500, 1.000000, 412, 87, 281, 1424.000000, 0.348077, 0.144205, 0.037921, 0.147664
500, 1.000000, 412, 87, 281, 1424.000000, 0.344943, 0.141164, 0.039628, 0.145334
500, 1.000000, 412, 87, 281, 1424.000000, 0.345975, 0.138375, 0.039419, 0.148679
500, 1.000000, 412, 87, 281, 1424.000000, 0.345761, 0.146767, 0.038845, 0.140318
500, 1.000000, 412, 87, 281, 1424.000000, 0.341186, 0.143338, 0.038017, 0.142251
500, 1.000000, 412, 87, 281, 1424.000000, 0.336800, 0.139189, 0.039153, 0.140128
500, 1.000000, 412, 87, 281, 1424.000000, 0.343604, 0.140964, 0.039092, 0.144562
500, 1.000000, 412, 87, 281, 1424.000000, 0.344869, 0.137152, 0.039644, 0.147046
500, 1.000000, 412, 87, 281, 1424.000000, 0.336937, 0.139289, 0.036994, 0.141041
500, 1.000000, 412, 87, 281, 1424.000000, 0.340016, 0.140941, 0.037995, 0.142137
500, 1.000000, 412, 87, 281, 1424.000000, 0.340157, 0.136003, 0.041160, 0.143492
500, 1.000000, 412, 87, 281, 1424.000000, 0.340256, 0.141062, 0.036406, 0.141602
500, 1.000000, 412, 87, 281, 1424.000000, 0.332418, 0.134904, 0.039478, 0.140428
500, 1.000000, 412, 87, 281, 1424.000000, 0.344679, 0.139951, 0.038098, 0.148901
500, 1.000000, 412, 87, 281, 1424.000000, 0.325821, 0.131802, 0.037293, 0.140007
500, 1.000000, 412, 87, 281, 1424.000000, 0.340458, 0.138033, 0.038084, 0.146030
500, 1.000000, 412, 87, 281, 1424.000000, 0.348888, 0.146010, 0.038429, 0.146321
