# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
100, 1.000000, 98, 30, 60, 242.000000, 0.016371, 0.009360, 0.003281, 0.002211
100, 1.000000, 98, 30, 60, 242.000000, 0.014083, 0.007083, 0.002923, 0.002082
100, 1.000000, 98, 30, 60, 242.000000, 0.014391, 0.007860, 0.002451, 0.002248
100, 1.000000, 98, 30, 60, 242.000000, 0.015115, 0.009020, 0.002305, 0.002247
100, 1.000000, 98, 30, 60, 242.000000, 0.013906, 0.007946, 0.002321, 0.002190
100, 1.000000, 98, 30, 60, 242.000000, 0.014933, 0.008247, 0.002498, 0.002456
100, 1.000000, 98, 30, 60, 242.000000, 0.012862, 0.006913, 0.002445, 0.002107
100, 1.000000, 98, 30, 60, 242.000000, 0.014078, 0.006809, 0.002418, 0.003309
100, 1.000000, 98, 30, 60, 242.000000, 0.017051, 0.009535, 0.002925, 0.003000
100, 1.000000, 98, 30, 60, 242.000000, 0.017525, 0.009616, 0.003030, 0.002799
100, 1.000000, 98, 30, 60, 242.000000, 0.013954, 0.007941, 0.002352, 0.002221
100, 1.000000, 98, 30, 60, 242.000000, 0.013925, 0.007342, 0.002336, 0.002810
100, 1.000000, 98, 30, 60, 242.000000, 0.014876, 0.007587, 0.002551, 0.003182
100, 1.000000, 98, 30, 60, 242.000000, 0.017337, 0.009909, 0.003516, 0.002151
100, 1.000000, 98, 30, 60, 242.000000, 0.015663, 0.008924, 0.002223, 0.002263
100, 1.000000, 98, 30, 60, 242.000000, 0.014165, 0.008406, 0.002248, 0.002093
100, 1.000000, 98, 30, 60, 242.000000, 0.014608, 0.009100, 0.002148, 0.002051
100, 1.000000, 98, 30, 60, 242.000000, 0.016934, 0.009897, 0.002404, 0.002946
100, 1.000000, 98, 30, 60, 242.000000, 0.017870, 0.009107, 0.003313, 0.003245
100, 1.000000, 98, 30, 60, 242.000000, 0.016333, 0.008909, 0.002401, 0.003213
