1360.604000,1158.557000
736.884000,1405.326000
631.977000,438.373000
168.548000,393.387000
269.974000,969.699000
1614.447000,302.973000
1033.070000,142.439000
401.228000,372.073000
255.878000,301.412000
1820.878000,1728.769000
1332.192000,1520.764000
1642.587000,253.639000
658.241000,1300.072000
463.918000,567.942000
896.748500,659.672000
102.963000,827.316000
1266.616000,844.552000
109.517000,1061.262000
1458.649000,1471.649000
933.814000,1642.515000
1777.109000,1022.216000
1011.396000,594.023000
819.794000,270.816000
1766.849000,1690.338000
1403.954000,995.657000
919.737500,1529.936500
1398.781000,1496.184000
1196.192000,1050.462000
275.332000,1781.034000
820.935000,35.449000
37.421000,208.375000
1751.152000,776.173000
735.850000,1215.427000
269.299000,1580.082000
