# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
50, 1.000000, 46, 15, 31, 130.000000, 0.006260, 0.003000, 0.001500, 0.000891
50, 1.000000, 46, 15, 31, 130.000000, 0.004815, 0.001732, 0.001263, 0.001247
50, 1.000000, 46, 15, 31, 130.000000, 0.005826, 0.002512, 0.001442, 0.001051
50, 1.000000, 46, 15, 31, 130.000000, 0.006141, 0.002508, 0.001752, 0.001057
50, 1.000000, 46, 15, 31, 130.000000, 0.005778, 0.002526, 0.001438, 0.001036
50, 1.000000, 46, 15, 31, 130.000000, 0.004381, 0.001828, 0.001151, 0.000815
50, 1.000000, 46, 15, 31, 130.000000, 0.005660, 0.002327, 0.001465, 0.001125
50, 1.000000, 46, 15, 31, 130.000000, 0.004386, 0.001708, 0.001186, 0.000922
50, 1.000000, 46, 15, 31, 130.000000, 0.005107, 0.001967, 0.001466, 0.001021
50, 1.000000, 46, 15, 31, 130.000000, 0.004833, 0.001994, 0.001161, 0.001110
50, 1.000000, 46, 15, 31, 130.000000, 0.005483, 0.002638, 0.001344, 0.000850
50, 1.000000, 46, 15, 31, 130.000000, 0.004414, 0.001739, 0.001216, 0.000779
50, 1.000000, 46, 15, 31, 130.000000, 0.005964, 0.002498, 0.001692, 0.000988
50, 1.000000, 46, 15, 31, 130.000000, 0.004094, 0.001676, 0.001091, 0.000755
50, 1.000000, 46, 15, 31, 130.000000, 0.005928, 0.002610, 0.001626, 0.000850
50, 1.000000, 46, 15, 31, 130.000000, 0.004159, 0.001632, 0.001171, 0.000765
50, 1.000000, 46, 15, 31, 130.000000, 0.005189, 0.002158, 0.001350, 0.000934
50, 1.000000, 46, 15, 31, 130.000000, 0.004367, 0.001696, 0.001108, 0.000978
50, 1.000000, 46, 15, 31, 130.000000, 0.007623, 0.003676, 0.001882, 0.001084
50, 1.000000, 46, 15, 31, 130.000000, 0.006149, 0.002505, 0.001592, 0.001191
