# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
900, 1.000000, 511, 45, 213, 2457.000000, 0.918292, 0.621035, 0.204781, 0.058833
900, 1.000000, 511, 45, 213, 2457.000000, 0.987450, 0.640536, 0.245341, 0.065636
900, 1.000000, 511, 45, 213, 2457.000000, 0.911883, 0.617749, 0.202540, 0.058727
900, 1.000000, 511, 45, 213, 2457.000000, 0.927543, 0.606684, 0.204612, 0.080750
900, 1.000000, 511, 45, 213, 2457.000000, 0.927680, 0.628803, 0.207664, 0.055503
900, 1.000000, 511, 45, 213, 2457.000000, 0.911592, 0.609373, 0.209445, 0.059146
900, 1.000000, 511, 45, 213, 2457.000000, 0.920742, 0.616831, 0.210978, 0.059376
900, 1.000000, 511, 45, 213, 2457.000000, 0.914898, 0.613441, 0.207965, 0.059494
900, 1.000000, 511, 45, 213, 2457.000000, 0.920825, 0.618661, 0.203982, 0.062671
900, 1.000000, 511, 45, 213, 2457.000000, 0.949138, 0.626691, 0.225365, 0.062078
900, 1.000000, 511, 45, 213, 2457.000000, 0.936495, 0.621110, 0.213144, 0.059441
900, 1.000000, 511, 45, 213, 2457.000000, 0.912760, 0.618143, 0.203165, 0.057481
900, 1.000000, 511, 45, 213, 2457.000000, 0.907014, 0.618159, 0.201038, 0.056067
900, 1.000000, 511, 45, 213, 2457.000000, 0.906559, 0.611825, 0.203605, 0.055106
900, 1.000000, 511, 45, 213, 2457.000000, 0.921008, 0.617895, 0.212037, 0.055956
900, 1.000000, 511, 45, 213, 2457.000000, 0.900943, 0.612699, 0.197531, 0.055089
900, 1.000000, 511, 45, 213, 2457.000000, 0.896942, 0.614751, 0.191077, 0.058581
900, 1.000000, 511, 45, 213, 2457.000000, 0.908510, 0.603144, 0.211204, 0.059954
900, 1.000000, 511, 45, 213, 2457.000000, 0.901794, 0.611320, 0.198184, 0.057607
900, 1.000000, 511, 45, 213, 2457.000000, 0.918990, 0.619869, 0.203701, 0.058921
