# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
1000, 1.000000, 420, 16, 31, 2663.000000, 1.061235, 0.556517, 0.470143, 0.001629
1000, 1.000000, 420, 16, 31, 2663.000000, 1.053767, 0.567877, 0.450791, 0.001671
1000, 1.000000, 420, 16, 31, 2663.000000, 1.074794, 0.559635, 0.476659, 0.001813
1000, 1.000000, 420, 16, 31, 2663.000000, 1.005936, 0.557967, 0.412960, 0.001739
1000, 1.000000, 420, 16, 31, 2663.000000, 1.076081, 0.550221, 0.485312, 0.002461
1000, 1.000000, 420, 16, 31, 2663.000000, 1.157979, 0.603201, 0.515359, 0.002180
1000, 1.000000, 420, 16, 31, 2663.000000, 1.357632, 0.681639, 0.634013, 0.002663
1000, 1.000000, 420, 16, 31, 2663.000000, 1.150581, 0.598927, 0.507763, 0.001693
1000, 1.000000, 420, 16, 31, 2663.000000, 1.287262, 0.673913, 0.551805, 0.002046
1000, 1.000000, 420, 16, 31, 2663.000000, 1.724480, 0.947646, 0.709182, 0.003009
