# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
800, 1.000000, 758, 443, 1555, 2081.000000, 17.803497, 0.368553, 0.066533, 17.288917
800, 1.000000, 758, 443, 1555, 2081.000000, 17.787131, 0.365138, 0.066961, 17.275633
800, 1.000000, 758, 443, 1555, 2081.000000, 17.783317, 0.365316, 0.066047, 17.274065
800, 1.000000, 758, 443, 1555, 2081.000000, 17.802309, 0.366140, 0.066397, 17.285311
800, 1.000000, 758, 443, 1555, 2081.000000, 17.791562, 0.364597, 0.066736, 17.281259
800, 1.000000, 758, 443, 1555, 2081.000000, 17.783643, 0.366602, 0.066300, 17.272227
800, 1.000000, 758, 443, 1555, 2081.000000, 17.778482, 0.358855, 0.065778, 17.276462
800, 1.000000, 758, 443, 1555, 2081.000000, 17.795231, 0.365974, 0.066270, 17.283888
800, 1.000000, 758, 443, 1555, 2081.000000, 17.800327, 0.373827, 0.066478, 17.279179
800, 1.000000, 758, 443, 1555, 2081.000000, 17.797446, 0.370558, 0.066338, 17.280228
800, 1.000000, 758, 443, 1555, 2081.000000, 17.781567, 0.363802, 0.065217, 17.275337
800, 1.000000, 758, 443, 1555, 2081.000000, 17.788849, 0.368089, 0.066303, 17.275334
800, 1.000000, 758, 443, 1555, 2081.000000, 17.934559, 0.361309, 0.065906, 17.428696
800, 1.000000, 758, 443, 1555, 2081.000000, 17.766228, 0.358208, 0.065900, 17.264643
800, 1.000000, 758, 443, 1555, 2081.000000, 17.796917, 0.371510, 0.065999, 17.279029
800, 1.000000, 758, 443, 1555, 2081.000000, 17.803800, 0.368476, 0.065715, 17.290346
800, 1.000000, 758, 443, 1555, 2081.000000, 17.793361, 0.366637, 0.066337, 17.281410
800, 1.000000, 758, 443, 1555, 2081.000000, 17.801627, 0.369994, 0.065897, 17.285141
800, 1.000000, 758, 443, 1555, 2081.000000, 17.778739, 0.364849, 0.066195, 17.268591
800, 1.000000, 758, 443, 1555, 2081.000000, 17.782311, 0.358672, 0.065842, 17.272765
