# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
850, 1.000000, 837, 433, 1553, 2228.000000, 19.121757, 0.649641, 0.076033, 18.308841
850, 1.000000, 837, 433, 1553, 2228.000000, 19.120479, 0.648102, 0.076304, 18.309821
850, 1.000000, 837, 433, 1553, 2228.000000, 19.126306, 0.655451, 0.075990, 18.306970
850, 1.000000, 837, 433, 1553, 2228.000000, 19.130490, 0.650387, 0.076560, 18.316298
850, 1.000000, 837, 433, 1553, 2228.000000, 19.276603, 0.641424, 0.075416, 18.473258
850, 1.000000, 837, 433, 1553, 2228.000000, 25.631515, 0.644076, 0.076930, 24.823629
850, 1.000000, 837, 433, 1553, 2228.000000, 19.121847, 0.645847, 0.076518, 18.311554
850, 1.000000, 837, 433, 1553, 2228.000000, 19.102640, 0.642526, 0.076196, 18.298346
850, 1.000000, 837, 433, 1553, 2228.000000, 19.128312, 0.646717, 0.077082, 18.317604
850, 1.000000, 837, 433, 1553, 2228.000000, 19.111074, 0.640013, 0.075398, 18.310412
850, 1.000000, 837, 433, 1553, 2228.000000, 19.116627, 0.642010, 0.077311, 18.311621
850, 1.000000, 837, 433, 1553, 2228.000000, 19.121901, 0.648234, 0.076559, 18.310574
850, 1.000000, 837, 433, 1553, 2228.000000, 19.110731, 0.645252, 0.076917, 18.301283
850, 1.000000, 837, 433, 1553, 2228.000000, 19.106210, 0.639755, 0.074841, 18.306626
850, 1.000000, 837, 433, 1553, 2228.000000, 19.108662, 0.637759, 0.075767, 18.308386
850, 1.000000, 837, 433, 1553, 2228.000000, 19.105217, 0.641745, 0.075203, 18.302726
850, 1.000000, 837, 433, 1553, 2228.000000, 19.117372, 0.647566, 0.076581, 18.306430
850, 1.000000, 837, 433, 1553, 2228.000000, 19.127378, 0.649401, 0.075961, 18.314934
850, 1.000000, 837, 433, 1553, 2228.000000, 19.118627, 0.641751, 0.076901, 18.307512
850, 1.000000, 837, 433, 1553, 2228.000000, 19.108046, 0.640860, 0.076774, 18.304976
