# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
600, 1.000000, 574, 159, 323, 1458.000000, 0.542748, 0.283171, 0.043342, 0.181883
600, 1.000000, 574, 159, 323, 1458.000000, 0.544936, 0.282123, 0.043416, 0.183396
600, 1.000000, 574, 159, 323, 1458.000000, 0.537894, 0.277362, 0.043103, 0.182475
600, 1.000000, 574, 159, 323, 1458.000000, 0.610817, 0.286067, 0.043348, 0.246725
600, 1.000000, 574, 159, 323, 1458.000000, 0.548473, 0.287615, 0.042774, 0.183139
600, 1.000000, 574, 159, 323, 1458.000000, 0.552024, 0.289532, 0.043489, 0.182889
600, 1.000000, 574, 159, 323, 1458.000000, 0.537690, 0.279764, 0.042704, 0.181414
600, 1.000000, 574, 159, 323, 1458.000000, 0.607447, 0.285061, 0.043494, 0.244548
600, 1.000000, 574, 159, 323, 1458.000000, 0.552964, 0.290490, 0.044480, 0.182777
600, 1.000000, 574, 159, 323, 1458.000000, 0.549077, 0.285492, 0.044129, 0.183770
600, 1.000000, 574, 159, 323, 1458.000000, 0.545304, 0.285533, 0.042857, 0.182542
600, 1.000000, 574, 159, 323, 1458.000000, 0.534892, 0.276439, 0.043143, 0.181433
600, 1.000000, 574, 159, 323, 1458.000000, 0.548254, 0.286145, 0.043201, 0.183661
600, 1.000000, 574, 159, 323, 1458.000000, 0.542812, 0.282830, 0.042757, 0.182007
600, 1.000000, 574, 159, 323, 1458.000000, 0.552679, 0.288602, 0.045643, 0.183689
600, 1.000000, 574, 159, 323, 1458.000000, 0.535309, 0.276674, 0.043107, 0.181565
600, 1.000000, 574, 159, 323, 1458.000000, 0.540479, 0.276783, 0.042627, 0.187019
600, 1.000000, 574, 159, 323, 1458.000000, 0.559538, 0.290736, 0.044470, 0.186301
600, 1.000000, 574, 159, 323, 1458.000000, 0.550484, 0.285092, 0.044233, 0.183047
600, 1.000000, 574, 159, 323, 1458.000000, 0.547038, 0.288207, 0.043117, 0.181816
