# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
700, 1.000000, 658, 281, 649, 1818.000000, 1.972156, 0.281383, 0.055002, 1.584129
700, 1.000000, 658, 281, 649, 1818.000000, 1.983950, 0.288382, 0.055521, 1.586785
700, 1.000000, 658, 281, 649, 1818.000000, 1.978794, 0.284188, 0.056018, 1.586230
700, 1.000000, 658, 281, 649, 1818.000000, 1.975999, 0.280518, 0.056610, 1.586238
700, 1.000000, 658, 281, 649, 1818.000000, 1.978097, 0.283831, 0.056088, 1.585345
700, 1.000000, 658, 281, 649, 1818.000000, 1.978696, 0.284215, 0.056004, 1.586032
700, 1.000000, 658, 281, 649, 1818.000000, 1.975442, 0.283661, 0.055525, 1.584666
700, 1.000000, 658, 281, 649, 1818.000000, 1.980366, 0.285306, 0.055955, 1.586014
700, 1.000000, 658, 281, 649, 1818.000000, 1.982249, 0.286104, 0.056509, 1.586547
700, 1.000000, 658, 281, 649, 1818.000000, 1.985534, 0.284642, 0.055526, 1.592924
700, 1.000000, 658, 281, 649, 1818.000000, 1.985056, 0.288857, 0.055855, 1.587200
700, 1.000000, 658, 281, 649, 1818.000000, 1.981410, 0.285089, 0.056383, 1.586984
700, 1.000000, 658, 281, 649, 1818.000000, 1.984841, 0.288883, 0.055826, 1.586990
700, 1.000000, 658, 281, 649, 1818.000000, 1.974229, 0.280701, 0.055481, 1.585388
700, 1.000000, 658, 281, 649, 1818.000000, 1.974543, 0.280858, 0.054871, 1.586348
700, 1.000000, 658, 281, 649, 1818.000000, 1.974523, 0.279470, 0.056690, 1.586027
700, 1.000000, 658, 281, 649, 1818.000000, 1.969310, 0.277552, 0.054575, 1.586219
700, 1.000000, 658, 281, 649, 1818.000000, 1.979596, 0.281690, 0.055214, 1.585139
700, 1.000000, 658, 281, 649, 1818.000000, 1.972407, 0.280049, 0.056174, 1.584600
700, 1.000000, 658, 281, 649, 1818.000000, 1.975450, 0.284782, 0.055239, 1.583761
