# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
150, 1.000000, 141, 24, 45, 359.000000, 0.027644, 0.018903, 0.004234, 0.001367
150, 1.000000, 141, 24, 45, 359.000000, 0.028519, 0.019380, 0.004415, 0.001391
150, 1.000000, 141, 24, 45, 359.000000, 0.030279, 0.020778, 0.004312, 0.001340
150, 1.000000, 141, 24, 45, 359.000000, 0.031367, 0.021049, 0.004605, 0.001925
150, 1.000000, 141, 24, 45, 359.000000, 0.031599, 0.022122, 0.004577, 0.001429
150, 1.000000, 141, 24, 45, 359.000000, 0.028522, 0.019548, 0.004420, 0.001376
150, 1.000000, 141, 24, 45, 359.000000, 0.029486, 0.019619, 0.004661, 0.001333
150, 1.000000, 141, 24, 45, 359.000000, 0.030663, 0.019496, 0.005070, 0.002001
150, 1.000000, 141, 24, 45, 359.000000, 0.029635, 0.018502, 0.004986, 0.001963
150, 1.000000, 141, 24, 45, 359.000000, 0.030036, 0.019089, 0.004997, 0.002120
150, 1.000000, 141, 24, 45, 359.000000, 0.028857, 0.019089, 0.004631, 0.001528
150, 1.000000, 141, 24, 45, 359.000000, 0.030637, 0.021429, 0.004440, 0.001390
150, 1.000000, 141, 24, 45, 359.000000, 0.033631, 0.021597, 0.006380, 0.001289
150, 1.000000, 141, 24, 45, 359.000000, 0.030370, 0.021274, 0.004252, 0.001426
150, 1.000000, 141, 24, 45, 359.000000, 0.029222, 0.020296, 0.004347, 0.001360
150, 1.000000, 141, 24, 45, 359.000000, 0.033327, 0.024416, 0.004190, 0.001389
150, 1.000000, 141, 24, 45, 359.000000, 0.027423, 0.018570, 0.004214, 0.001409
150, 1.000000, 141, 24, 45, 359.000000, 0.028622, 0.018314, 0.005185, 0.001463
150, 1.000000, 141, 24, 45, 359.000000, 0.027792, 0.018056, 0.004919, 0.001499
150, 1.000000, 141, 24, 45, 359.000000, 0.028342, 0.018408, 0.004442, 0.001878
