125, 1.000000, 105, 19, 39, 351.000000, 0.022675
125, 1.000000, 105, 19, 39, 351.000000, 0.019898
125, 1.000000, 105, 19, 39, 351.000000, 0.020455
125, 1.000000, 105, 19, 39, 351.000000, 0.020433
