# n targts, min redund, phase 1 n centroids, phase 2 n coverages, final n uavs deployed, tot redundancy, runtime, time_spent_1st_phase, time_spent_lp_prblm, time_spent_cc_phase
250, 1.000000, 223, 20, 36, 591.000000, 0.080781, 0.056546, 0.014768, 0.001551
250, 1.000000, 223, 20, 36, 591.000000, 0.086429, 0.060371, 0.015931, 0.001392
250, 1.000000, 223, 20, 36, 591.000000, 0.079202, 0.053488, 0.015242, 0.001534
250, 1.000000, 223, 20, 36, 591.000000, 0.085555, 0.058895, 0.015411, 0.001595
250, 1.000000, 223, 20, 36, 591.000000, 0.088002, 0.062917, 0.015372, 0.001240
250, 1.000000, 223, 20, 36, 591.000000, 0.080941, 0.056021, 0.015529, 0.001373
250, 1.000000, 223, 20, 36, 591.000000, 0.083871, 0.059526, 0.014693, 0.001470
250, 1.000000, 223, 20, 36, 591.000000, 0.080049, 0.055537, 0.015748, 0.001446
250, 1.000000, 223, 20, 36, 591.000000, 0.087304, 0.057097, 0.018315, 0.001704
250, 1.000000, 223, 20, 36, 591.000000, 0.069304, 0.047698, 0.013622, 0.001112
250, 1.000000, 223, 20, 36, 591.000000, 0.073322, 0.050843, 0.012930, 0.001583
250, 1.000000, 223, 20, 36, 591.000000, 0.067647, 0.045378, 0.012841, 0.001592
250, 1.000000, 223, 20, 36, 591.000000, 0.066699, 0.044081, 0.013690, 0.001560
250, 1.000000, 223, 20, 36, 591.000000, 0.069760, 0.046705, 0.013849, 0.001559
250, 1.000000, 223, 20, 36, 591.000000, 0.083408, 0.060115, 0.013426, 0.001464
250, 1.000000, 223, 20, 36, 591.000000, 0.078173, 0.049783, 0.017185, 0.001567
250, 1.000000, 223, 20, 36, 591.000000, 0.070641, 0.045405, 0.014347, 0.001518
250, 1.000000, 223, 20, 36, 591.000000, 0.071406, 0.048648, 0.013375, 0.001622
250, 1.000000, 223, 20, 36, 591.000000, 0.066138, 0.044657, 0.012615, 0.001617
250, 1.000000, 223, 20, 36, 591.000000, 0.066394, 0.044457, 0.012735, 0.001563
